REGION,DOW,HR,LD,LM,HH,SBUS
9,sat,9,0.057028,0.062208,0.055716,0
9,sat,10,0.067072,0.070999,0.059922,0
9,sat,11,0.073664,0.075999,0.061185,0
9,sat,12,0.075310,0.075469,0.059965,0
9,sat,13,0.074665,0.073933,0.057284,0
9,sat,14,0.073621,0.070818,0.054634,0
9,sat,15,0.072026,0.068024,0.051276,0
9,sat,16,0.069667,0.064372,0.048202,0
9,sat,17,0.065954,0.057227,0.043848,0
9,sat,18,0.056371,0.047100,0.038160,0
9,sat,19,0.046425,0.037390,0.032971,0
9,sat,20,0.039633,0.029515,0.028302,0
9,sat,21,0.034694,0.025200,0.025345,0
9,sat,22,0.027743,0.019468,0.023071,0
9,sat,23,0.019721,0.014427,0.020742,0
9,holi,0,0.009700,0.016214,0.028223,0
9,holi,1,0.005691,0.013061,0.026904,0
9,holi,2,0.004452,0.011969,0.026228,0
9,holi,3,0.004738,0.012690,0.026514,0
9,holi,4,0.007627,0.016391,0.029360,0
9,holi,5,0.014277,0.022557,0.031638,0
9,holi,6,0.025176,0.032877,0.036026,0
9,holi,7,0.036493,0.043611,0.041685,0
9,holi,8,0.045734,0.053178,0.047652,0
9,holi,9,0.054343,0.059240,0.050172,0
9,holi,10,0.064752,0.068968,0.053191,0
9,holi,11,0.073798,0.074092,0.057428,0
9,holi,12,0.077380,0.073963,0.056292,0
9,holi,13,0.076316,0.074148,0.058148,0
9,holi,14,0.074864,0.073004,0.056495,0
9,holi,15,0.074106,0.070215,0.054760,0
9,holi,16,0.071867,0.065535,0.053844,0
9,holi,17,0.067794,0.058762,0.050536,0
9,holi,18,0.057005,0.049005,0.045123,0
9,holi,19,0.046716,0.035794,0.040655,0
9,holi,20,0.038871,0.028971,0.036587,0
9,holi,21,0.030155,0.020484,0.032637,0
9,holi,22,0.022778,0.014998,0.030825,0
9,holi,23,0.015368,0.010275,0.029077,0
10,sun,0,0.010251,0.014314,0.031505,0
10,sun,1,0.007435,0.010949,0.024310,0
10,sun,2,0.005407,0.010759,0.022315,0
10,sun,3,0.004313,0.009565,0.021223,0
10,sun,4,0.004214,0.009999,0.019712,0
10,sun,5,0.007332,0.013145,0.021178,0
10,sun,6,0.011997,0.018928,0.025732,0
10,sun,7,0.019045,0.022607,0.029027,0
10,sun,8,0.032384,0.035474,0.037654,0
10,sun,9,0.051073,0.051104,0.052897,0
10,sun,10,0.067497,0.067255,0.071390,0
10,sun,11,0.080466,0.081038,0.085122,0
10,sun,12,0.083435,0.081029,0.075763,0
10,sun,13,0.085171,0.082077,0.074454,0
10,sun,14,0.084869,0.083009,0.068632,0
10,sun,15,0.084210,0.080930,0.066396,0
10,sun,16,0.082009,0.079128,0.060323,0
10,sun,17,0.075694,0.070292,0.053260,0
10,sun,18,0.063687,0.056250,0.042628,0
10,sun,19,0.049469,0.043496,0.035090,0
10,sun,20,0.037674,0.033037,0.023925,0
10,sun,21,0.025752,0.021651,0.020154,0
10,sun,22,0.016875,0.013961,0.017201,0
10,sun,23,0.009740,0.010003,0.020111,0
10,mon,0,0.006368,0.009902,0.016726,0
10,mon,1,0.004184,0.008840,0.015799,0
10,mon,2,0.002840,0.009021,0.016084,0
10,mon,3,0.004689,0.010989,0.019267,0
10,mon,4,0.007608,0.017147,0.023514,0
10,mon,5,0.019173,0.027677,0.035667,0
10,mon,6,0.036249,0.041357,0.049550,0.166666
10,mon,7,0.051031,0.044467,0.065163,0.166668
10,mon,8,0.052780,0.055525,0.068258,0.166666
10,mon,9,0.058768,0.065170,0.080142,0
10,mon,10,0.066899,0.073808,0.087104,0
10,mon,11,0.070999,0.075101,0.082495,0
10,mon,12,0.074241,0.073964,0.079964,0
10,mon,13,0.073998,0.075445,0.074598,0
10,mon,14,0.077497,0.075617,0.065470,0
10,mon,15,0.081663,0.075713,0.057774,0.166666
10,mon,16,0.080800,0.072577,0.045188,0.166668
10,mon,17,0.071071,0.059177,0.034524,0.166666
10,mon,18,0.052104,0.041769,0.023133,0
10,mon,19,0.036523,0.029854,0.016957,0
10,mon,20,0.026865,0.021859,0.012676,0
10,mon,21,0.020210,0.016474,0.010160,0
10,mon,22,0.014777,0.011676,0.009497,0
10,mon,23,0.008663,0.006871,0.010292,0
10,tuth,0,0.005034,0.009069,0.017550,0
10,tuth,1,0.003365,0.008126,0.017022,0
10,tuth,2,0.001826,0.008669,0.017405,0
10,tuth,3,0.002550,0.009851,0.021723,0
10,tuth,4,0.005844,0.013867,0.025375,0
10,tuth,5,0.018107,0.027590,0.038917,0
10,tuth,6,0.037164,0.041928,0.052620,0.166666
10,tuth,7,0.052993,0.046905,0.063975,0.166668
10,tuth,8,0.053805,0.056582,0.070580,0.166666
10,tuth,9,0.059230,0.064693,0.076370,0
10,tuth,10,0.064088,0.068778,0.081193,0
10,tuth,11,0.067465,0.069642,0.077169,0
10,tuth,12,0.068724,0.071217,0.074019,0
10,tuth,13,0.071881,0.073500,0.074027,0
10,tuth,14,0.076569,0.076374,0.067038,0
10,tuth,15,0.083484,0.078373,0.057907,0.166666
10,tuth,16,0.082307,0.074635,0.048190,0.166668
10,tuth,17,0.073710,0.061262,0.036731,0.166666
10,tuth,18,0.053245,0.043873,0.023401,0
10,tuth,19,0.038159,0.031225,0.016376,0
10,tuth,20,0.029495,0.024620,0.012247,0
10,tuth,21,0.023291,0.018123,0.009948,0
10,tuth,22,0.017384,0.013035,0.009728,0
10,tuth,23,0.010278,0.008061,0.010490,0
10,fri,0,0.004893,0.009302,0.018954,0
10,fri,1,0.002891,0.007737,0.019240,0
10,fri,2,0.002179,0.008259,0.018863,0
10,fri,3,0.002450,0.008308,0.020794,0
10,fri,4,0.004993,0.012581,0.024194,0
10,fri,5,0.013137,0.023205,0.036986,0
10,fri,6,0.026213,0.035404,0.049245,0.166666
10,fri,7,0.039031,0.039628,0.059621,0.166668
10,fri,8,0.042572,0.048881,0.067855,0.166666
10,fri,9,0.049238,0.057173,0.072653,0
10,fri,10,0.057710,0.063420,0.078325,0
10,fri,11,0.064281,0.068534,0.077137,0
10,fri,12,0.066363,0.070937,0.075594,0
10,fri,13,0.071117,0.074431,0.076791,0
10,fri,14,0.075662,0.076917,0.069595,0
10,fri,15,0.083098,0.078668,0.060406,0.166666
10,fri,16,0.082573,0.077227,0.049953,0.166668
10,fri,17,0.075225,0.064086,0.037681,0.166666
10,fri,18,0.061802,0.050822,0.025364,0
10,fri,19,0.049548,0.039491,0.018108,0
10,fri,20,0.041028,0.029571,0.012801,0
10,fri,21,0.036414,0.024511,0.010387,0
10,fri,22,0.029997,0.018913,0.010578,0
10,fri,23,0.017586,0.011994,0.008876,0
10,sat,0,0.009738,0.014539,0.026710,0
10,sat,1,0.006586,0.011830,0.022681,0
10,sat,2,0.005133,0.010736,0.022484,0
10,sat,3,0.004301,0.010125,0.024598,0
10,sat,4,0.005453,0.013462,0.028336,0
10,sat,5,0.009657,0.020780,0.034214,0
10,sat,6,0.016931,0.027703,0.039287,0
10,sat,7,0.028986,0.035711,0.052798,0
10,sat,8,0.043928,0.044922,0.060251,0
10,sat,9,0.058573,0.060648,0.071171,0
10,sat,10,0.072768,0.073946,0.077992,0
10,sat,11,0.080546,0.076806,0.083049,0
10,sat,12,0.078354,0.076783,0.074564,0
10,sat,13,0.075360,0.072298,0.060341,0
10,sat,14,0.075105,0.068219,0.054666,0
10,sat,15,0.075068,0.067910,0.052071,0
10,sat,16,0.072089,0.069707,0.046559,0
10,sat,17,0.066469,0.063128,0.039637,0
10,sat,18,0.057507,0.051774,0.030903,0
10,sat,19,0.046857,0.040986,0.025559,0
10,sat,20,0.038471,0.030695,0.019622,0
10,sat,21,0.031371,0.024832,0.016375,0
10,sat,22,0.024567,0.019925,0.018169,0
10,sat,23,0.016181,0.012536,0.017961,0
10,holi,0,0.007653,0.010522,0.019949,0
10,holi,1,0.004762,0.008617,0.018004,0
10,holi,2,0.003492,0.010059,0.018008,0
10,holi,3,0.003650,0.010065,0.021365,0
10,holi,4,0.004541,0.012088,0.020044,0
10,holi,5,0.009312,0.018207,0.030808,0
10,holi,6,0.017652,0.023241,0.038460,0
10,holi,7,0.028530,0.030712,0.042703,0
10,holi,8,0.041413,0.044216,0.055732,0
10,holi,9,0.058298,0.057450,0.075170,0
10,holi,10,0.076475,0.083061,0.087250,0
10,holi,11,0.084445,0.086358,0.088068,0
10,holi,12,0.085433,0.086502,0.089425,0
10,holi,13,0.083163,0.080625,0.078381,0
10,holi,14,0.079603,0.074489,0.068107,0
10,holi,15,0.078161,0.073712,0.060498,0
10,holi,16,0.077839,0.071825,0.048569,0
10,holi,17,0.070865,0.066342,0.041386,0
10,holi,18,0.057366,0.048895,0.032610,0
10,holi,19,0.042883,0.039541,0.022181,0
10,holi,20,0.032904,0.025675,0.012763,0
10,holi,21,0.024097,0.017530,0.011168,0
10,holi,22,0.017283,0.012495,0.008901,0
10,holi,23,0.010182,0.007774,0.010451,0
11,sun,0,0.012751,0.020221,0.030939,0
11,sun,1,0.008491,0.015674,0.027793,0
11,sun,2,0.006214,0.013052,0.025964,0
11,sun,3,0.004966,0.011758,0.025288,0
11,sun,4,0.005390,0.012369,0.025132,0
11,sun,5,0.007896,0.014681,0.026635,0
11,sun,6,0.013396,0.019741,0.029813,0
11,sun,7,0.022064,0.028047,0.034004,0
11,sun,8,0.034311,0.040815,0.039734,0
11,sun,9,0.048468,0.054530,0.045618,0
11,sun,10,0.063843,0.067613,0.051683,0
11,sun,11,0.074737,0.074833,0.054710,0
11,sun,12,0.081527,0.078612,0.057557,0
11,sun,13,0.084095,0.079230,0.057885,0
11,sun,14,0.083545,0.077262,0.057386,0
11,sun,15,0.081574,0.072510,0.056656,0
11,sun,16,0.078505,0.067802,0.054934,0
11,sun,17,0.071991,0.062011,0.053255,0
11,sun,18,0.060341,0.051602,0.049310,0
11,sun,19,0.050108,0.043083,0.045197,0
11,sun,20,0.040907,0.034817,0.042465,0
11,sun,21,0.030808,0.026103,0.039004,0
11,sun,22,0.020750,0.019035,0.035943,0
11,sun,23,0.013322,0.014600,0.033095,0
11,mon,0,0.007666,0.014449,0.026680,0
11,mon,1,0.004777,0.012200,0.025199,0
11,mon,2,0.004185,0.011932,0.025100,0
11,mon,3,0.005740,0.014307,0.026829,0
11,mon,4,0.011071,0.019271,0.030289,0
11,mon,5,0.022640,0.030339,0.035938,0
11,mon,6,0.042083,0.047146,0.043052,0.166666
11,mon,7,0.059643,0.060949,0.048389,0.166668
11,mon,8,0.059495,0.062306,0.050093,0.166666
11,mon,9,0.056289,0.060759,0.049749,0
11,mon,10,0.058433,0.063637,0.051484,0
11,mon,11,0.062259,0.065701,0.053044,0
11,mon,12,0.065577,0.067798,0.054005,0
11,mon,13,0.066998,0.067441,0.054054,0
11,mon,14,0.070226,0.068582,0.054595,0
11,mon,15,0.072895,0.068862,0.054752,0.166666
11,mon,16,0.074997,0.066570,0.053514,0.166668
11,mon,17,0.073088,0.061234,0.051831,0.166666
11,mon,18,0.056277,0.046005,0.045127,0
11,mon,19,0.039746,0.031321,0.039261,0
11,mon,20,0.031384,0.022278,0.034919,0
11,mon,21,0.025439,0.016833,0.032493,0
11,mon,22,0.017426,0.011523,0.030019,0
11,mon,23,0.011664,0.008556,0.029583,0
11,tuth,0,0.007534,0.013947,0.028941,0
11,tuth,1,0.004498,0.011451,0.027458,0
11,tuth,2,0.003870,0.011498,0.027485,0
11,tuth,3,0.005254,0.013252,0.028904,0
11,tuth,4,0.010105,0.018254,0.031483,0
11,tuth,5,0.021843,0.029358,0.037230,0
11,tuth,6,0.042379,0.046701,0.044408,0.166666
11,tuth,7,0.060326,0.060921,0.050018,0.166668
11,tuth,8,0.059774,0.062254,0.050633,0.166666
11,tuth,9,0.055232,0.059874,0.050336,0
11,tuth,10,0.055695,0.061204,0.051295,0
11,tuth,11,0.058882,0.063786,0.052354,0
11,tuth,12,0.061369,0.065129,0.053001,0
11,tuth,13,0.063551,0.066415,0.053213,0
11,tuth,14,0.067990,0.067838,0.053344,0
11,tuth,15,0.073163,0.069118,0.053432,0.166666
11,tuth,16,0.075250,0.067458,0.052108,0.166668
11,tuth,17,0.074067,0.063064,0.049753,0.166666
11,tuth,18,0.059435,0.048406,0.043969,0
11,tuth,19,0.042931,0.033705,0.037934,0
11,tuth,20,0.034962,0.025077,0.033899,0
11,tuth,21,0.029032,0.018788,0.031241,0
11,tuth,22,0.019901,0.013100,0.029072,0
11,tuth,23,0.012956,0.009401,0.028489,0
11,fri,0,0.007453,0.013798,0.032291,0
11,fri,1,0.004605,0.011459,0.030001,0
11,fri,2,0.003839,0.011237,0.029947,0
11,fri,3,0.004766,0.012420,0.030441,0
11,fri,4,0.008205,0.016300,0.033130,0
11,fri,5,0.017134,0.025593,0.038022,0
11,fri,6,0.032959,0.040097,0.044933,0.166666
11,fri,7,0.048986,0.053600,0.050467,0.166668
11,fri,8,0.050813,0.056920,0.052220,0.166666
11,fri,9,0.049765,0.057043,0.052243,0
11,fri,10,0.054139,0.060618,0.053563,0
11,fri,11,0.059738,0.065701,0.055278,0
11,fri,12,0.062829,0.067205,0.054858,0
11,fri,13,0.065647,0.067746,0.054315,0
11,fri,14,0.069986,0.070000,0.054191,0
11,fri,15,0.073111,0.070030,0.052293,0.166666
11,fri,16,0.073708,0.066754,0.050058,0.166668
11,fri,17,0.071958,0.062838,0.046986,0.166666
11,fri,18,0.062873,0.051468,0.041559,0
11,fri,19,0.050088,0.038711,0.035173,0
11,fri,20,0.041447,0.029123,0.030447,0
11,fri,21,0.037150,0.023263,0.028007,0
11,fri,22,0.029669,0.017068,0.025539,0
11,fri,23,0.019132,0.011009,0.024035,0
11,sat,0,0.012698,0.019463,0.038296,0
11,sat,1,0.008008,0.014732,0.034017,0
11,sat,2,0.006210,0.013559,0.032362,0
11,sat,3,0.005640,0.012709,0.031473,0
11,sat,4,0.006768,0.013798,0.031867,0
11,sat,5,0.010671,0.017620,0.034483,0
11,sat,6,0.019396,0.026393,0.038779,0
11,sat,7,0.031782,0.038476,0.046090,0
11,sat,8,0.045235,0.051101,0.052011,0
11,sat,9,0.057028,0.062208,0.055716,0
11,sat,10,0.067072,0.070999,0.059922,0
11,sat,11,0.073664,0.075999,0.061185,0
11,sat,12,0.075310,0.075469,0.059965,0
11,sat,13,0.074665,0.073933,0.057284,0
11,sat,14,0.073621,0.070818,0.054634,0
11,sat,15,0.072026,0.068024,0.051276,0
11,sat,16,0.069667,0.064372,0.048202,0
11,sat,17,0.065954,0.057227,0.043848,0
11,sat,18,0.056371,0.047100,0.038160,0
11,sat,19,0.046425,0.037390,0.032971,0
11,sat,20,0.039633,0.029515,0.028302,0
11,sat,21,0.034694,0.025200,0.025345,0
11,sat,22,0.027743,0.019468,0.023071,0
11,sat,23,0.019721,0.014427,0.020742,0
11,holi,0,0.009700,0.016214,0.028223,0
11,holi,1,0.005691,0.013061,0.026904,0
11,holi,2,0.004452,0.011969,0.026228,0
11,holi,3,0.004738,0.012690,0.026514,0
11,holi,4,0.007627,0.016391,0.029360,0
11,holi,5,0.014277,0.022557,0.031638,0
11,holi,6,0.025176,0.032877,0.036026,0
11,holi,7,0.036493,0.043611,0.041685,0
11,holi,8,0.045734,0.053178,0.047652,0
11,holi,9,0.054343,0.059240,0.050172,0
11,holi,10,0.064752,0.068968,0.053191,0
11,holi,11,0.073798,0.074092,0.057428,0
11,holi,12,0.077380,0.073963,0.056292,0
11,holi,13,0.076316,0.074148,0.058148,0
11,holi,14,0.074864,0.073004,0.056495,0
11,holi,15,0.074106,0.070215,0.054760,0
11,holi,16,0.071867,0.065535,0.053844,0
11,holi,17,0.067794,0.058762,0.050536,0
11,holi,18,0.057005,0.049005,0.045123,0
11,holi,19,0.046716,0.035794,0.040655,0
11,holi,20,0.038871,0.028971,0.036587,0
11,holi,21,0.030155,0.020484,0.032637,0
11,holi,22,0.022778,0.014998,0.030825,0
11,holi,23,0.015368,0.010275,0.029077,0
12,sun,0,0.012751,0.020221,0.030939,0
12,sun,1,0.008491,0.015674,0.027793,0
12,sun,2,0.006214,0.013052,0.025964,0
12,sun,3,0.004966,0.011758,0.025288,0
12,sun,4,0.005390,0.012369,0.025132,0
12,sun,5,0.007896,0.014681,0.026635,0
12,sun,6,0.013396,0.019741,0.029813,0
12,sun,7,0.022064,0.028047,0.034004,0
12,sun,8,0.034311,0.040815,0.039734,0
12,sun,9,0.048468,0.054530,0.045618,0
12,sun,10,0.063843,0.067613,0.051683,0
12,sun,11,0.074737,0.074833,0.054710,0
12,sun,12,0.081527,0.078612,0.057557,0
12,sun,13,0.084095,0.079230,0.057885,0
12,sun,14,0.083545,0.077262,0.057386,0
12,sun,15,0.081574,0.072510,0.056656,0
12,sun,16,0.078505,0.067802,0.054934,0
12,sun,17,0.071991,0.062011,0.053255,0
12,sun,18,0.060341,0.051602,0.049310,0
12,sun,19,0.050108,0.043083,0.045197,0
12,sun,20,0.040907,0.034817,0.042465,0
12,sun,21,0.030808,0.026103,0.039004,0
12,sun,22,0.020750,0.019035,0.035943,0
12,sun,23,0.013322,0.014600,0.033095,0
12,mon,0,0.007666,0.014449,0.026680,0
12,mon,1,0.004777,0.012200,0.025199,0
12,mon,2,0.004185,0.011932,0.025100,0
12,mon,3,0.005740,0.014307,0.026829,0
12,mon,4,0.011071,0.019271,0.030289,0
12,mon,5,0.022640,0.030339,0.035938,0
12,mon,6,0.042083,0.047146,0.043052,0.166666
12,mon,7,0.059643,0.060949,0.048389,0.166668
12,mon,8,0.059495,0.062306,0.050093,0.166666
12,mon,9,0.056289,0.060759,0.049749,0
12,mon,10,0.058433,0.063637,0.051484,0
12,mon,11,0.062259,0.065701,0.053044,0
12,mon,12,0.065577,0.067798,0.054005,0
12,mon,13,0.066998,0.067441,0.054054,0
12,mon,14,0.070226,0.068582,0.054595,0
12,mon,15,0.072895,0.068862,0.054752,0.166666
12,mon,16,0.074997,0.066570,0.053514,0.166668
12,mon,17,0.073088,0.061234,0.051831,0.166666
12,mon,18,0.056277,0.046005,0.045127,0
12,mon,19,0.039746,0.031321,0.039261,0
12,mon,20,0.031384,0.022278,0.034919,0
12,mon,21,0.025439,0.016833,0.032493,0
12,mon,22,0.017426,0.011523,0.030019,0
12,mon,23,0.011664,0.008556,0.029583,0
12,tuth,0,0.007534,0.013947,0.028941,0
12,tuth,1,0.004498,0.011451,0.027458,0
12,tuth,2,0.003870,0.011498,0.027485,0
12,tuth,3,0.005254,0.013252,0.028904,0
12,tuth,4,0.010105,0.018254,0.031483,0
12,tuth,5,0.021843,0.029358,0.037230,0
12,tuth,6,0.042379,0.046701,0.044408,0.166666
12,tuth,7,0.060326,0.060921,0.050018,0.166668
12,tuth,8,0.059774,0.062254,0.050633,0.166666
12,tuth,9,0.055232,0.059874,0.050336,0
12,tuth,10,0.055695,0.061204,0.051295,0
12,tuth,11,0.058882,0.063786,0.052354,0
12,tuth,12,0.061369,0.065129,0.053001,0
12,tuth,13,0.063551,0.066415,0.053213,0
12,tuth,14,0.067990,0.067838,0.053344,0
12,tuth,15,0.073163,0.069118,0.053432,0.166666
12,tuth,16,0.075250,0.067458,0.052108,0.166668
12,tuth,17,0.074067,0.063064,0.049753,0.166666
12,tuth,18,0.059435,0.048406,0.043969,0
12,tuth,19,0.042931,0.033705,0.037934,0
12,tuth,20,0.034962,0.025077,0.033899,0
12,tuth,21,0.029032,0.018788,0.031241,0
12,tuth,22,0.019901,0.013100,0.029072,0
12,tuth,23,0.012956,0.009401,0.028489,0
12,fri,0,0.007453,0.013798,0.032291,0
12,fri,1,0.004605,0.011459,0.030001,0
12,fri,2,0.003839,0.011237,0.029947,0
12,fri,3,0.004766,0.012420,0.030441,0
12,fri,4,0.008205,0.016300,0.033130,0
12,fri,5,0.017134,0.025593,0.038022,0
12,fri,6,0.032959,0.040097,0.044933,0.166666
12,fri,7,0.048986,0.053600,0.050467,0.166668
12,fri,8,0.050813,0.056920,0.052220,0.166666
12,fri,9,0.049765,0.057043,0.052243,0
12,fri,10,0.054139,0.060618,0.053563,0
12,fri,11,0.059738,0.065701,0.055278,0
12,fri,12,0.062829,0.067205,0.054858,0
12,fri,13,0.065647,0.067746,0.054315,0
12,fri,14,0.069986,0.070000,0.054191,0
12,fri,15,0.073111,0.070030,0.052293,0.166666
12,fri,16,0.073708,0.066754,0.050058,0.166668
12,fri,17,0.071958,0.062838,0.046986,0.166666
12,fri,18,0.062873,0.051468,0.041559,0
12,fri,19,0.050088,0.038711,0.035173,0
12,fri,20,0.041447,0.029123,0.030447,0
12,fri,21,0.037150,0.023263,0.028007,0
12,fri,22,0.029669,0.017068,0.025539,0
12,fri,23,0.019132,0.011009,0.024035,0
12,sat,0,0.012698,0.019463,0.038296,0
12,sat,1,0.008008,0.014732,0.034017,0
12,sat,2,0.006210,0.013559,0.032362,0
12,sat,3,0.005640,0.012709,0.031473,0
12,sat,4,0.006768,0.013798,0.031867,0
12,sat,5,0.010671,0.017620,0.034483,0
12,sat,6,0.019396,0.026393,0.038779,0
12,sat,7,0.031782,0.038476,0.046090,0
12,sat,8,0.045235,0.051101,0.052011,0
12,sat,9,0.057028,0.062208,0.055716,0
12,sat,10,0.067072,0.070999,0.059922,0
12,sat,11,0.073664,0.075999,0.061185,0
12,sat,12,0.075310,0.075469,0.059965,0
12,sat,13,0.074665,0.073933,0.057284,0
12,sat,14,0.073621,0.070818,0.054634,0
12,sat,15,0.072026,0.068024,0.051276,0
12,sat,16,0.069667,0.064372,0.048202,0
12,sat,17,0.065954,0.057227,0.043848,0
12,sat,18,0.056371,0.047100,0.038160,0
12,sat,19,0.046425,0.037390,0.032971,0
12,sat,20,0.039633,0.029515,0.028302,0
12,sat,21,0.034694,0.025200,0.025345,0
12,sat,22,0.027743,0.019468,0.023071,0
12,sat,23,0.019721,0.014427,0.020742,0
12,holi,0,0.009700,0.016214,0.028223,0
12,holi,1,0.005691,0.013061,0.026904,0
12,holi,2,0.004452,0.011969,0.026228,0
12,holi,3,0.004738,0.012690,0.026514,0
12,holi,4,0.007627,0.016391,0.029360,0
12,holi,5,0.014277,0.022557,0.031638,0
12,holi,6,0.025176,0.032877,0.036026,0
12,holi,7,0.036493,0.043611,0.041685,0
12,holi,8,0.045734,0.053178,0.047652,0
12,holi,9,0.054343,0.059240,0.050172,0
12,holi,10,0.064752,0.068968,0.053191,0
12,holi,11,0.073798,0.074092,0.057428,0
12,holi,12,0.077380,0.073963,0.056292,0
12,holi,13,0.076316,0.074148,0.058148,0
12,holi,14,0.074864,0.073004,0.056495,0
12,holi,15,0.074106,0.070215,0.054760,0
12,holi,16,0.071867,0.065535,0.053844,0
12,holi,17,0.067794,0.058762,0.050536,0
12,holi,18,0.057005,0.049005,0.045123,0
12,holi,19,0.046716,0.035794,0.040655,0
12,holi,20,0.038871,0.028971,0.036587,0
12,holi,21,0.030155,0.020484,0.032637,0
12,holi,22,0.022778,0.014998,0.030825,0
12,holi,23,0.015368,0.010275,0.029077,0
13,sun,0,0.015134,0.009582,0.014583,0
13,sun,1,0.009970,0.006376,0.010544,0
13,sun,2,0.007398,0.004490,0.011902,0
13,sun,3,0.005653,0.004195,0.012275,0
13,sun,4,0.005635,0.005413,0.016586,0
13,sun,5,0.009535,0.010613,0.028882,0
13,sun,6,0.016046,0.016855,0.036878,0
13,sun,7,0.023192,0.029074,0.050847,0
13,sun,8,0.033312,0.043405,0.070548,0
13,sun,9,0.047034,0.062789,0.091269,0
13,sun,10,0.057432,0.075444,0.083830,0
13,sun,11,0.066975,0.082596,0.079380,0
13,sun,12,0.073865,0.090474,0.069610,0
13,sun,13,0.077741,0.088667,0.061076,0
13,sun,14,0.078534,0.080537,0.056777,0
13,sun,15,0.080156,0.078898,0.052612,0
13,sun,16,0.079260,0.075209,0.045171,0
13,sun,17,0.075404,0.066415,0.043149,0
13,sun,18,0.065791,0.053658,0.039223,0
13,sun,19,0.054753,0.041679,0.036936,0
13,sun,20,0.045200,0.031372,0.030321,0
13,sun,21,0.034797,0.021629,0.024452,0
13,sun,22,0.023179,0.012724,0.017892,0
13,sun,23,0.014003,0.007907,0.015257,0
13,mon,0,0.006218,0.002370,0.005813,0
13,mon,1,0.003607,0.001994,0.007257,0
13,mon,2,0.002908,0.002484,0.009602,0
13,mon,3,0.003435,0.003923,0.012072,0
13,mon,4,0.007268,0.009403,0.020765,0
13,mon,5,0.018318,0.024267,0.036525,0
13,mon,6,0.041294,0.051359,0.054961,0.166666
13,mon,7,0.078288,0.069311,0.065906,0.166668
13,mon,8,0.066515,0.076845,0.077284,0.166666
13,mon,9,0.056912,0.071219,0.079838,0
13,mon,10,0.057331,0.071269,0.077377,0
13,mon,11,0.059958,0.073551,0.073016,0
13,mon,12,0.063249,0.071820,0.070572,0
13,mon,13,0.062879,0.071914,0.068358,0
13,mon,14,0.067038,0.077126,0.064248,0
13,mon,15,0.077564,0.080289,0.056163,0.166666
13,mon,16,0.085985,0.076725,0.049077,0.166668
13,mon,17,0.086514,0.062000,0.040756,0.166666
13,mon,18,0.051366,0.037784,0.030172,0
13,mon,19,0.036048,0.024220,0.023996,0
13,mon,20,0.026467,0.017549,0.023334,0
13,mon,21,0.020217,0.011588,0.021199,0
13,mon,22,0.012708,0.006640,0.016793,0
13,mon,23,0.007912,0.004351,0.014915,0
13,tuth,0,0.005597,0.002825,0.010127,0
13,tuth,1,0.003449,0.002251,0.011132,0
13,tuth,2,0.002808,0.002239,0.013162,0
13,tuth,3,0.003390,0.003444,0.014972,0
13,tuth,4,0.006421,0.008020,0.022050,0
13,tuth,5,0.017048,0.024382,0.036733,0
13,tuth,6,0.040755,0.052558,0.053805,0.166666
13,tuth,7,0.076676,0.068632,0.065734,0.166668
13,tuth,8,0.065997,0.076749,0.077094,0.166666
13,tuth,9,0.056966,0.071127,0.080255,0
13,tuth,10,0.055538,0.070691,0.077498,0
13,tuth,11,0.057622,0.071114,0.074175,0
13,tuth,12,0.061981,0.070391,0.069175,0
13,tuth,13,0.062709,0.073057,0.067409,0
13,tuth,14,0.066390,0.075566,0.062619,0
13,tuth,15,0.078882,0.079576,0.055841,0.166666
13,tuth,16,0.087472,0.076371,0.045346,0.166668
13,tuth,17,0.088341,0.062404,0.039706,0.166666
13,tuth,18,0.053731,0.039294,0.030547,0
13,tuth,19,0.036489,0.025657,0.023144,0
13,tuth,20,0.027702,0.019210,0.021491,0
13,tuth,21,0.021498,0.012892,0.019843,0
13,tuth,22,0.013997,0.007210,0.015509,0
13,tuth,23,0.008537,0.004341,0.012635,0
13,fri,0,0.006783,0.003195,0.011494,0
13,fri,1,0.004405,0.002520,0.011860,0
13,fri,2,0.003579,0.002729,0.014746,0
13,fri,3,0.003744,0.003766,0.017050,0
13,fri,4,0.006470,0.007272,0.023857,0
13,fri,5,0.015148,0.021795,0.038830,0
13,fri,6,0.035378,0.045316,0.055071,0.166666
13,fri,7,0.063025,0.062767,0.063687,0.166668
13,fri,8,0.057700,0.072240,0.073957,0.166666
13,fri,9,0.051626,0.068093,0.074623,0
13,fri,10,0.054542,0.070563,0.073739,0
13,fri,11,0.060099,0.073623,0.073667,0
13,fri,12,0.062840,0.071980,0.068850,0
13,fri,13,0.065299,0.076105,0.068561,0
13,fri,14,0.068805,0.077864,0.063270,0
13,fri,15,0.078101,0.079801,0.054983,0.166666
13,fri,16,0.084601,0.075380,0.046611,0.166668
13,fri,17,0.082316,0.060866,0.039098,0.166666
13,fri,18,0.058890,0.041425,0.029437,0
13,fri,19,0.042449,0.028180,0.023820,0
13,fri,20,0.032250,0.020869,0.020826,0
13,fri,21,0.027132,0.015494,0.020097,0
13,fri,22,0.021149,0.010888,0.016371,0
13,fri,23,0.013669,0.007269,0.015496,0
13,sat,0,0.012070,0.007153,0.020740,0
13,sat,1,0.008412,0.004784,0.016439,0
