REGION,DOW,HR,LD,LM,HH,SBUS
33,sat,8,0.047193,0.055514,0.056098,0
33,sat,9,0.053823,0.061588,0.056921,0
33,sat,10,0.058485,0.064225,0.055707,0
33,sat,11,0.062057,0.065976,0.054423,0
33,sat,12,0.063287,0.065295,0.052292,0
33,sat,13,0.063805,0.063897,0.049717,0
33,sat,14,0.063834,0.06161,0.047286,0
33,sat,15,0.063588,0.058862,0.044249,0
33,sat,16,0.063054,0.055522,0.040712,0
33,sat,17,0.060871,0.050644,0.03738,0
33,sat,18,0.056105,0.043421,0.033163,0
33,sat,19,0.049341,0.035404,0.028326,0
33,sat,20,0.044133,0.02977,0.024398,0
33,sat,21,0.041518,0.026151,0.022256,0
33,sat,22,0.036781,0.022034,0.02043,0
33,sat,23,0.028868,0.016916,0.018465,0
33,holi,0,0.014774,0.022951,0.0321,0
33,holi,1,0.010005,0.018443,0.029545,0
33,holi,2,0.008272,0.01772,0.029214,0
33,holi,3,0.00944,0.019958,0.031248,0
33,holi,4,0.016302,0.026903,0.035221,0
33,holi,5,0.026221,0.036184,0.040505,0
33,holi,6,0.034673,0.043915,0.044271,0
33,holi,7,0.040743,0.048964,0.046394,0
33,holi,8,0.046481,0.05404,0.048822,0
33,holi,9,0.050648,0.057391,0.050132,0
33,holi,10,0.055564,0.060971,0.051198,0
33,holi,11,0.060506,0.064572,0.052734,0
33,holi,12,0.062882,0.066439,0.052913,0
33,holi,13,0.063923,0.065872,0.052825,0
33,holi,14,0.064361,0.063764,0.051924,0
33,holi,15,0.063774,0.061491,0.050369,0
33,holi,16,0.063851,0.057682,0.047575,0
33,holi,17,0.063767,0.053456,0.045481,0
33,holi,18,0.058771,0.045839,0.042785,0
33,holi,19,0.051722,0.036256,0.038312,0
33,holi,20,0.044824,0.029111,0.035779,0
33,holi,21,0.038514,0.021928,0.031934,0
33,holi,22,0.029436,0.015579,0.030289,0
33,holi,23,0.020547,0.010572,0.028428,0
34,sun,0,0.018581,0.030993,0.043934,0
34,sun,1,0.012837,0.024728,0.039311,0
34,sun,2,0.00943,0.021188,0.036019,0
34,sun,3,0.007115,0.019033,0.033903,0
34,sun,4,0.008048,0.020243,0.033562,0
34,sun,5,0.01106,0.022824,0.034457,0
34,sun,6,0.017266,0.027317,0.036728,0
34,sun,7,0.024634,0.033005,0.039172,0
34,sun,8,0.035263,0.041676,0.04288,0
34,sun,9,0.049155,0.05197,0.046697,0
34,sun,10,0.060197,0.059791,0.048966,0
34,sun,11,0.066289,0.063451,0.04929,0
34,sun,12,0.071888,0.066378,0.049155,0
34,sun,13,0.074387,0.066565,0.048628,0
34,sun,14,0.073536,0.064405,0.047425,0
34,sun,15,0.071942,0.061209,0.045757,0
34,sun,16,0.070508,0.059269,0.044811,0
34,sun,17,0.068002,0.055504,0.043338,0
34,sun,18,0.060713,0.048583,0.041492,0
34,sun,19,0.053089,0.042013,0.03971,0
34,sun,20,0.047533,0.03756,0.039246,0
34,sun,21,0.039694,0.032439,0.038668,0
34,sun,22,0.029416,0.027176,0.038181,0
34,sun,23,0.019417,0.022679,0.038669,0
34,mon,0,0.008895,0.018306,0.027836,0
34,mon,1,0.005109,0.015269,0.026191,0
34,mon,2,0.004197,0.015108,0.026388,0
34,mon,3,0.006032,0.017592,0.028277,0
34,mon,4,0.013377,0.025518,0.032999,0
34,mon,5,0.028641,0.039661,0.040462,0
34,mon,6,0.05247,0.057103,0.048006,0.166666
34,mon,7,0.071351,0.066387,0.05141,0.166668
34,mon,8,0.065975,0.064014,0.052218,0.166666
34,mon,9,0.055564,0.059449,0.052485,0
34,mon,10,0.051721,0.057085,0.052292,0
34,mon,11,0.053118,0.057521,0.052642,0
34,mon,12,0.055569,0.058915,0.053424,0
34,mon,13,0.056915,0.058932,0.053162,0
34,mon,14,0.061581,0.060313,0.05298,0
34,mon,15,0.070184,0.063586,0.052356,0.166666
34,mon,16,0.075925,0.062997,0.050616,0.166668
34,mon,17,0.073113,0.057164,0.047685,0.166666
34,mon,18,0.055869,0.044486,0.043277,0
34,mon,19,0.039581,0.031282,0.036932,0
34,mon,20,0.032234,0.024012,0.032743,0
34,mon,21,0.027898,0.019292,0.030205,0
34,mon,22,0.020825,0.014782,0.028082,0
34,mon,23,0.013856,0.011227,0.027331,0
34,tuth,0,0.008235,0.017761,0.031276,0
34,tuth,1,0.004839,0.015063,0.029538,0
34,tuth,2,0.00401,0.014792,0.02936,0
34,tuth,3,0.005598,0.017019,0.031161,0
34,tuth,4,0.012116,0.024224,0.035501,0
34,tuth,5,0.027353,0.038401,0.042822,0
34,tuth,6,0.052428,0.056653,0.050382,0.166666
34,tuth,7,0.070843,0.065684,0.052686,0.166668
34,tuth,8,0.065748,0.063212,0.053128,0.166666
34,tuth,9,0.055633,0.059355,0.053219,0
34,tuth,10,0.050707,0.056563,0.05257,0
34,tuth,11,0.051923,0.057251,0.052604,0
34,tuth,12,0.054163,0.058426,0.052543,0
34,tuth,13,0.055999,0.058861,0.051837,0
34,tuth,14,0.060987,0.060595,0.051269,0
34,tuth,15,0.069774,0.063642,0.050181,0.166666
34,tuth,16,0.075253,0.0627,0.047625,0.166668
34,tuth,17,0.072646,0.056791,0.044292,0.166666
34,tuth,18,0.059007,0.046454,0.040697,0
34,tuth,19,0.04137,0.032803,0.03464,0
34,tuth,20,0.034425,0.025617,0.030776,0
34,tuth,21,0.030114,0.020927,0.02854,0
34,tuth,22,0.022295,0.015667,0.026721,0
34,tuth,23,0.014533,0.011538,0.026631,0
34,fri,0,0.008818,0.018942,0.033527,0
34,fri,1,0.005467,0.016156,0.03164,0
34,fri,2,0.00446,0.015711,0.031105,0
34,fri,3,0.005643,0.017489,0.032765,0
34,fri,4,0.010997,0.023729,0.03678,0
34,fri,5,0.023703,0.036294,0.043678,0
34,fri,6,0.045078,0.05283,0.050978,0.166666
34,fri,7,0.063292,0.062656,0.054069,0.166668
34,fri,8,0.058991,0.060811,0.054605,0.166666
34,fri,9,0.052119,0.058074,0.054186,0
34,fri,10,0.050467,0.057075,0.053914,0
34,fri,11,0.053441,0.058654,0.053828,0
34,fri,12,0.056462,0.05997,0.053426,0
34,fri,13,0.058476,0.060241,0.052289,0
34,fri,14,0.063186,0.0615,0.051012,0
34,fri,15,0.069591,0.062837,0.049089,0.166666
34,fri,16,0.071969,0.06039,0.046117,0.166668
34,fri,17,0.069454,0.0553,0.042707,0.166666
34,fri,18,0.059775,0.046309,0.038843,0
34,fri,19,0.046017,0.034671,0.033051,0
34,fri,20,0.037822,0.02643,0.028484,0
34,fri,21,0.035008,0.022385,0.026247,0
34,fri,22,0.029326,0.018056,0.024359,0
34,fri,23,0.020437,0.013491,0.023301,0
34,sat,0,0.015654,0.027367,0.046293,0
34,sat,1,0.010647,0.022323,0.042075,0
34,sat,2,0.008142,0.019749,0.039392,0
34,sat,3,0.007021,0.018888,0.037935,0
34,sat,4,0.009021,0.021788,0.039067,0
34,sat,5,0.014177,0.026594,0.041597,0
34,sat,6,0.023422,0.034786,0.045789,0
34,sat,7,0.034126,0.043589,0.049973,0
34,sat,8,0.044969,0.052334,0.053488,0
34,sat,9,0.054261,0.059014,0.055227,0
34,sat,10,0.061233,0.063354,0.055282,0
34,sat,11,0.065744,0.065462,0.054763,0
34,sat,12,0.068004,0.065387,0.052668,0
34,sat,13,0.068237,0.06376,0.050523,0
34,sat,14,0.067658,0.061301,0.047768,0
34,sat,15,0.066838,0.058985,0.044972,0
34,sat,16,0.06655,0.056417,0.042244,0
34,sat,17,0.064124,0.05189,0.038699,0
34,sat,18,0.057476,0.044841,0.034467,0
34,sat,19,0.048194,0.036584,0.029907,0
34,sat,20,0.042454,0.031041,0.026609,0
34,sat,21,0.040295,0.028842,0.025111,0
34,sat,22,0.035773,0.025573,0.02382,0
34,sat,23,0.02598,0.020128,0.02233,0
34,holi,0,0.01305,0.022725,0.032145,0
34,holi,1,0.008199,0.018991,0.030161,0
34,holi,2,0.006125,0.017636,0.029805,0
34,holi,3,0.006204,0.018859,0.030307,0
34,holi,4,0.010336,0.023406,0.033095,0
34,holi,5,0.018925,0.031663,0.03749,0
34,holi,6,0.030617,0.04108,0.042641,0
34,holi,7,0.041597,0.048788,0.046282,0
34,holi,8,0.048026,0.053791,0.049326,0
34,holi,9,0.051796,0.056799,0.051282,0
34,holi,10,0.057075,0.059759,0.052314,0
34,holi,11,0.063228,0.06459,0.054299,0
34,holi,12,0.06697,0.065408,0.054324,0
34,holi,13,0.068278,0.066152,0.054554,0
34,holi,14,0.068656,0.064614,0.052824,0
34,holi,15,0.069893,0.063257,0.051531,0
34,holi,16,0.069242,0.05992,0.048993,0
34,holi,17,0.065909,0.054497,0.046469,0
34,holi,18,0.05786,0.045614,0.042289,0
34,holi,19,0.048702,0.036093,0.037162,0
34,holi,20,0.042839,0.029558,0.033877,0
34,holi,21,0.037083,0.02387,0.031029,0
34,holi,22,0.029336,0.018511,0.028902,0
34,holi,23,0.020053,0.014421,0.028899,0
35,sun,0,0.018938,0.009741,0.028677,0
35,sun,1,0.019647,0.008288,0.02331,0
35,sun,2,0.019652,0.007402,0.02126,0
35,sun,3,0.020369,0.007069,0.019469,0
35,sun,4,0.024244,0.012134,0.018612,0
35,sun,5,0.026345,0.017309,0.020697,0
35,sun,6,0.029351,0.023632,0.026177,0
35,sun,7,0.031336,0.029662,0.033539,0
35,sun,8,0.035092,0.037886,0.04044,0
35,sun,9,0.038381,0.049247,0.048753,0
35,sun,10,0.041216,0.057206,0.057147,0
35,sun,11,0.04712,0.068185,0.060618,0
35,sun,12,0.050537,0.074305,0.062704,0
35,sun,13,0.053096,0.073184,0.064998,0
35,sun,14,0.059233,0.078183,0.064667,0
35,sun,15,0.060939,0.077599,0.066464,0
35,sun,16,0.064457,0.074048,0.06006,0
35,sun,17,0.06299,0.068465,0.053428,0
35,sun,18,0.063615,0.059612,0.048924,0
35,sun,19,0.05985,0.051834,0.045783,0
35,sun,20,0.054963,0.043051,0.040556,0
35,sun,21,0.049559,0.033987,0.037085,0
35,sun,22,0.039285,0.022425,0.03128,0
35,sun,23,0.029787,0.015545,0.025353,0
35,mon,0,0.022889,0.006043,0.00896,0
35,mon,1,0.023847,0.00665,0.009136,0
35,mon,2,0.025309,0.008703,0.010409,0
35,mon,3,0.024694,0.010673,0.014053,0
35,mon,4,0.032815,0.022529,0.019239,0
35,mon,5,0.038698,0.041807,0.0237,0
35,mon,6,0.043583,0.060395,0.031043,0.166666
35,mon,7,0.040751,0.055649,0.038357,0.166668
35,mon,8,0.043493,0.057998,0.045291,0.166666
35,mon,9,0.045413,0.063252,0.052745,0
35,mon,10,0.046409,0.065124,0.058916,0
35,mon,11,0.050044,0.066257,0.060617,0
35,mon,12,0.051935,0.068014,0.06465,0
35,mon,13,0.055751,0.069377,0.062661,0
35,mon,14,0.057046,0.069574,0.065134,0
35,mon,15,0.058172,0.069853,0.06557,0.166666
35,mon,16,0.059445,0.066897,0.060124,0.166668
35,mon,17,0.05812,0.061988,0.05676,0.166666
35,mon,18,0.054884,0.04312,0.05254,0
35,mon,19,0.044675,0.028933,0.047939,0
35,mon,20,0.040872,0.022381,0.044761,0
35,mon,21,0.035259,0.016683,0.039296,0
35,mon,22,0.026307,0.010706,0.035318,0
35,mon,23,0.019589,0.007392,0.032782,0
35,tuth,0,0.020062,0.005899,0.02302,0
35,tuth,1,0.021773,0.006689,0.021365,0
35,tuth,2,0.022937,0.007094,0.021118,0
35,tuth,3,0.024761,0.010009,0.021965,0
35,tuth,4,0.029695,0.018839,0.024367,0
35,tuth,5,0.036573,0.037297,0.029131,0
35,tuth,6,0.042511,0.057199,0.037616,0.166666
35,tuth,7,0.04166,0.056813,0.045778,0.166668
35,tuth,8,0.04465,0.061947,0.04985,0.166666
35,tuth,9,0.045556,0.062654,0.054717,0
35,tuth,10,0.046534,0.06087,0.058191,0
35,tuth,11,0.049001,0.065054,0.060345,0
35,tuth,12,0.051044,0.066111,0.059902,0
35,tuth,13,0.053992,0.068695,0.058908,0
35,tuth,14,0.057684,0.072288,0.059241,0
35,tuth,15,0.059006,0.072098,0.057456,0.166666
35,tuth,16,0.060371,0.069997,0.053493,0.166668
35,tuth,17,0.058368,0.062718,0.050594,0.166666
35,tuth,18,0.052284,0.043616,0.045663,0
35,tuth,19,0.049082,0.0319,0.040894,0
35,tuth,20,0.043248,0.024163,0.037359,0
35,tuth,21,0.037846,0.018385,0.033508,0
35,tuth,22,0.029205,0.011448,0.029635,0
35,tuth,23,0.022157,0.00822,0.025882,0
35,fri,0,0.020054,0.006049,0.02199,0
35,fri,1,0.020146,0.006035,0.02123,0
35,fri,2,0.022346,0.007098,0.021056,0
35,fri,3,0.023615,0.008922,0.021932,0
35,fri,4,0.027922,0.017778,0.024221,0
35,fri,5,0.035152,0.032854,0.028632,0
35,fri,6,0.04069,0.049688,0.037548,0.166666
35,fri,7,0.038692,0.048546,0.045523,0.166668
35,fri,8,0.04148,0.055539,0.050296,0.166666
35,fri,9,0.044777,0.057967,0.054837,0
35,fri,10,0.047026,0.062047,0.059285,0
35,fri,11,0.050087,0.067256,0.059698,0
35,fri,12,0.050871,0.067099,0.060009,0
35,fri,13,0.05586,0.07093,0.061617,0
35,fri,14,0.059663,0.075115,0.058546,0
35,fri,15,0.059888,0.074328,0.059929,0.166666
35,fri,16,0.060082,0.070274,0.055098,0.166668
35,fri,17,0.060248,0.063543,0.049159,0.166666
35,fri,18,0.054162,0.048717,0.044451,0
35,fri,19,0.050441,0.036252,0.040228,0
35,fri,20,0.045154,0.028052,0.03728,0
35,fri,21,0.037722,0.021059,0.03213,0
35,fri,22,0.030601,0.014839,0.029414,0
35,fri,23,0.023321,0.010012,0.02589,0
35,sat,0,0.022862,0.01054,0.030175,0
35,sat,1,0.024536,0.009853,0.026994,0
35,sat,2,0.024651,0.009369,0.025535,0
35,sat,3,0.02709,0.011327,0.023729,0
35,sat,4,0.031222,0.020191,0.025251,0
35,sat,5,0.037684,0.034405,0.030018,0
35,sat,6,0.038444,0.047146,0.039667,0
35,sat,7,0.041594,0.047388,0.046166,0
35,sat,8,0.042501,0.054536,0.049725,0
35,sat,9,0.046598,0.062289,0.055479,0
35,sat,10,0.04676,0.066509,0.062387,0
35,sat,11,0.049191,0.068468,0.062566,0
35,sat,12,0.054579,0.071113,0.059668,0
35,sat,13,0.054016,0.06978,0.058923,0
35,sat,14,0.054621,0.066388,0.058461,0
35,sat,15,0.055328,0.065298,0.056455,0
35,sat,16,0.05694,0.064874,0.051573,0
35,sat,17,0.056052,0.053405,0.047121,0
35,sat,18,0.052287,0.044097,0.042029,0
35,sat,19,0.048708,0.038787,0.038564,0
35,sat,20,0.043442,0.030811,0.034574,0
35,sat,21,0.038389,0.024734,0.029083,0
35,sat,22,0.029884,0.017364,0.025965,0
35,sat,23,0.02262,0.011328,0.019892,0
35,holi,0,0.02409,0.008351,0.015602,0
35,holi,1,0.022059,0.00907,0.01476,0
35,holi,2,0.023815,0.007374,0.014699,0
35,holi,3,0.024476,0.00898,0.016724,0
35,holi,4,0.030557,0.018947,0.018801,0
35,holi,5,0.0329,0.028825,0.024357,0
35,holi,6,0.037529,0.041666,0.0298,0
35,holi,7,0.040136,0.043732,0.036872,0
35,holi,8,0.037158,0.049838,0.04052,0
35,holi,9,0.046035,0.056663,0.048152,0
35,holi,10,0.048482,0.066271,0.056009,0
35,holi,11,0.054547,0.076778,0.063473,0
35,holi,12,0.052483,0.073904,0.064595,0
35,holi,13,0.054674,0.07112,0.06858,0
35,holi,14,0.050231,0.07139,0.06656,0
35,holi,15,0.060641,0.067708,0.06757,0
35,holi,16,0.062068,0.069145,0.058422,0
35,holi,17,0.057875,0.061602,0.058085,0
35,holi,18,0.054086,0.050108,0.049499,0
35,holi,19,0.048872,0.037446,0.046524,0
35,holi,20,0.046136,0.031699,0.042933,0
35,holi,21,0.03969,0.025144,0.037713,0
35,holi,22,0.031148,0.016164,0.03154,0
35,holi,23,0.020312,0.008076,0.02821,0
36,sun,0,0.023579,0.030424,0.035052,0
36,sun,1,0.017416,0.024735,0.030553,0
36,sun,2,0.013745,0.021595,0.028489,0
36,sun,3,0.011475,0.019722,0.027296,0
36,sun,4,0.011568,0.019657,0.027,0
36,sun,5,0.015034,0.021969,0.027557,0
36,sun,6,0.020848,0.025795,0.029911,0
36,sun,7,0.027278,0.03101,0.033158,0
36,sun,8,0.035681,0.037765,0.037228,0
36,sun,9,0.04632,0.04563,0.041178,0
36,sun,10,0.054518,0.054843,0.046743,0
36,sun,11,0.060354,0.059967,0.049628,0
36,sun,12,0.064391,0.065621,0.052821,0
36,sun,13,0.067115,0.067122,0.053794,0
36,sun,14,0.067635,0.066474,0.053505,0
36,sun,15,0.06606,0.062901,0.052771,0
36,sun,16,0.064556,0.060004,0.052057,0
36,sun,17,0.062841,0.056151,0.050614,0
36,sun,18,0.059793,0.050589,0.048649,0
36,sun,19,0.056034,0.045402,0.047438,0
36,sun,20,0.051966,0.041774,0.046826,0
36,sun,21,0.044359,0.03565,0.044835,0
36,sun,22,0.033954,0.029808,0.042226,0
36,sun,23,0.023479,0.025394,0.040672,0
36,mon,0,0.014546,0.016698,0.022668,0
36,mon,1,0.010876,0.014888,0.021612,0
36,mon,2,0.010395,0.015157,0.021824,0
36,mon,3,0.013536,0.017844,0.023932,0
36,mon,4,0.024834,0.027624,0.029285,0
36,mon,5,0.04116,0.043653,0.038426,0
36,mon,6,0.052214,0.053369,0.043962,0.166666
36,mon,7,0.061212,0.064976,0.051941,0.166668
36,mon,8,0.055727,0.056329,0.046943,0.166666
36,mon,9,0.050702,0.050667,0.044674,0
36,mon,10,0.050282,0.050052,0.044855,0
36,mon,11,0.051576,0.051877,0.046499,0
36,mon,12,0.053721,0.054276,0.048624,0
36,mon,13,0.055374,0.05722,0.051164,0
36,mon,14,0.059412,0.061685,0.054902,0
36,mon,15,0.06264,0.065115,0.057775,0.166666
36,mon,16,0.063894,0.066237,0.059607,0.166668
36,mon,17,0.063763,0.065228,0.060492,0.166666
36,mon,18,0.053504,0.049827,0.051695,0
36,mon,19,0.042171,0.035238,0.042738,0
36,mon,20,0.035085,0.027684,0.038325,0
36,mon,21,0.030502,0.02278,0.035807,0
36,mon,22,0.024579,0.018118,0.032688,0
36,mon,23,0.018293,0.013456,0.029562,0
36,tuth,0,0.013226,0.016092,0.024377,0
36,tuth,1,0.010028,0.014496,0.023476,0
36,tuth,2,0.009816,0.014707,0.023682,0
36,tuth,3,0.012891,0.017505,0.02549,0
36,tuth,4,0.02385,0.026817,0.030815,0
36,tuth,5,0.040818,0.043556,0.040018,0
36,tuth,6,0.052806,0.053255,0.045797,0.166666
36,tuth,7,0.061912,0.065468,0.054226,0.166668
36,tuth,8,0.055791,0.057148,0.049607,0.166666
36,tuth,9,0.050074,0.050846,0.046148,0
36,tuth,10,0.048608,0.049401,0.045898,0
36,tuth,11,0.049618,0.051018,0.047175,0
36,tuth,12,0.051605,0.0533,0.048867,0
36,tuth,13,0.053879,0.055955,0.050505,0
36,tuth,14,0.058396,0.061623,0.054293,0
36,tuth,15,0.061997,0.065481,0.057107,0.166666
36,tuth,16,0.064101,0.067116,0.058609,0.166668
36,tuth,17,0.064272,0.066132,0.058361,0.166666
36,tuth,18,0.055098,0.051838,0.050287,0
36,tuth,19,0.044327,0.036962,0.041339,0
36,tuth,20,0.03773,0.028761,0.036567,0
36,tuth,21,0.032939,0.023279,0.033151,0
36,tuth,22,0.026505,0.017072,0.028867,0
36,tuth,23,0.019711,0.012171,0.025339,0
36,fri,0,0.013649,0.015908,0.025012,0
36,fri,1,0.010595,0.014191,0.023861,0
36,fri,2,0.010296,0.014356,0.024078,0
36,fri,3,0.012546,0.016913,0.025784,0
36,fri,4,0.021374,0.024265,0.030068,0
36,fri,5,0.035436,0.037464,0.038078,0
36,fri,6,0.046271,0.046458,0.043802,0.166666
36,fri,7,0.055459,0.055999,0.05011,0.166668
36,fri,8,0.051635,0.051841,0.048068,0.166666
36,fri,9,0.048527,0.048463,0.046177,0
36,fri,10,0.049594,0.049992,0.047259,0
36,fri,11,0.051948,0.052863,0.049605,0
36,fri,12,0.05416,0.055008,0.050679,0
36,fri,13,0.056086,0.057972,0.052738,0
36,fri,14,0.058692,0.062954,0.055707,0
36,fri,15,0.060049,0.065829,0.057966,0.166666
36,fri,16,0.060777,0.06599,0.058082,0.166668
36,fri,17,0.06029,0.063921,0.056488,0.166666
36,fri,18,0.05531,0.053287,0.04991,0
36,fri,19,0.048419,0.042978,0.043154,0
36,fri,20,0.042564,0.035307,0.037524,0
36,fri,21,0.038526,0.029424,0.033578,0
36,fri,22,0.032766,0.022469,0.02876,0
36,fri,23,0.02503,0.016148,0.023515,0
36,sat,0,0.020275,0.024194,0.03378,0
36,sat,1,0.015179,0.020408,0.03077,0
36,sat,2,0.013259,0.018902,0.02931,0
36,sat,3,0.01255,0.018241,0.02859,0
36,sat,4,0.014917,0.020444,0.030098,0
36,sat,5,0.021013,0.02528,0.032771,0
36,sat,6,0.029544,0.032342,0.037925,0
36,sat,7,0.038682,0.040003,0.042631,0
36,sat,8,0.04617,0.046916,0.047595,0
36,sat,9,0.051569,0.052082,0.050354,0
36,sat,10,0.055889,0.056279,0.053234,0
36,sat,11,0.059275,0.060027,0.054711,0
36,sat,12,0.061099,0.063151,0.056531,0
36,sat,13,0.061895,0.062918,0.055333,0
36,sat,14,0.062307,0.063041,0.055186,0
36,sat,15,0.061793,0.062118,0.053927,0
36,sat,16,0.061087,0.060331,0.052097,0
36,sat,17,0.059164,0.057256,0.049432,0
36,sat,18,0.054684,0.050668,0.044468,0
36,sat,19,0.048094,0.042473,0.038577,0
36,sat,20,0.043486,0.036793,0.034523,0
36,sat,21,0.040707,0.033952,0.032886,0
36,sat,22,0.037133,0.029196,0.029563,0
36,sat,23,0.03023,0.022983,0.025707,0
36,holi,0,0.018193,0.020227,0.02634,0
36,holi,1,0.013825,0.017583,0.024183,0
36,holi,2,0.012212,0.017035,0.024124,0
36,holi,3,0.012873,0.018077,0.025651,0
36,holi,4,0.018845,0.023687,0.028817,0
36,holi,5,0.028889,0.032412,0.033755,0
36,holi,6,0.035895,0.038113,0.036604,0
36,holi,7,0.04317,0.044875,0.040962,0
36,holi,8,0.046814,0.04781,0.042824,0
36,holi,9,0.04887,0.050042,0.044829,0
36,holi,10,0.053155,0.053156,0.047139,0
36,holi,11,0.057317,0.059479,0.051701,0
36,holi,12,0.060349,0.062876,0.05334,0
36,holi,13,0.061967,0.064422,0.054781,0
36,holi,14,0.062816,0.066354,0.056351,0
36,holi,15,0.062435,0.065746,0.057203,0
36,holi,16,0.062138,0.063336,0.056609,0
36,holi,17,0.061571,0.061323,0.05568,0
36,holi,18,0.055822,0.053145,0.051539,0
36,holi,19,0.048177,0.042911,0.046386,0
36,holi,20,0.042925,0.034402,0.040987,0
36,holi,21,0.037335,0.027217,0.037444,0
36,holi,22,0.030929,0.020508,0.03311,0
36,holi,23,0.023479,0.015265,0.02964,0
37,sun,0,0.01869,0.033439,0.051029,0
37,sun,1,0.012421,0.028614,0.043768,0
37,sun,2,0.00939,0.026277,0.039957,0
37,sun,3,0.006665,0.023412,0.035749,0
37,sun,4,0.00689,0.023318,0.033731,0
37,sun,5,0.010687,0.025547,0.03478,0
37,sun,6,0.018151,0.030028,0.037329,0
37,sun,7,0.026485,0.034789,0.04002,0
37,sun,8,0.037365,0.040687,0.042824,0
37,sun,9,0.050442,0.048378,0.046741,0
37,sun,10,0.061682,0.054895,0.049672,0
37,sun,11,0.067601,0.058605,0.050205,0
37,sun,12,0.072252,0.061497,0.050612,0
37,sun,13,0.072181,0.061564,0.048534,0
37,sun,14,0.071234,0.059137,0.045613,0
37,sun,15,0.070502,0.057394,0.043415,0
37,sun,16,0.070014,0.055542,0.041712,0
37,sun,17,0.067431,0.053266,0.04028,0
37,sun,18,0.060524,0.048116,0.038071,0
37,sun,19,0.05418,0.043374,0.036462,0
37,sun,20,0.047388,0.039497,0.036148,0
37,sun,21,0.039224,0.035225,0.036409,0
37,sun,22,0.029163,0.030447,0.0373,0
37,sun,23,0.019439,0.026951,0.039641,0
37,mon,0,0.009262,0.018476,0.023485,0
37,mon,1,0.005382,0.016778,0.022338,0
37,mon,2,0.004331,0.016756,0.022786,0
37,mon,3,0.00542,0.01814,0.02417,0
37,mon,4,0.011833,0.022478,0.027944,0
37,mon,5,0.031049,0.033884,0.036739,0
37,mon,6,0.055134,0.050368,0.047171,0.166666
37,mon,7,0.068396,0.065706,0.056988,0.166668
37,mon,8,0.063339,0.062446,0.057638,0.166666
37,mon,9,0.055351,0.055917,0.0544,0
37,mon,10,0.05135,0.054661,0.054295,0
37,mon,11,0.052275,0.056117,0.055326,0
37,mon,12,0.053997,0.057908,0.056624,0
37,mon,13,0.055634,0.058689,0.056691,0
37,mon,14,0.062701,0.061945,0.057234,0
37,mon,15,0.072096,0.064686,0.057373,0.166666
37,mon,16,0.074546,0.064911,0.057132,0.166668
37,mon,17,0.073231,0.062414,0.055423,0.166666
37,mon,18,0.058337,0.045991,0.043673,0
37,mon,19,0.041431,0.032654,0.034186,0
37,mon,20,0.033053,0.025575,0.028694,0
37,mon,21,0.028203,0.02153,0.025368,0
37,mon,22,0.020495,0.017434,0.02271,0
37,mon,23,0.013152,0.014536,0.021611,0
37,tuth,0,0.007451,0.017203,0.025276,0
37,tuth,1,0.004296,0.016019,0.024188,0
37,tuth,2,0.003498,0.01605,0.024372,0
37,tuth,3,0.004335,0.01729,0.025703,0
37,tuth,4,0.01028,0.02156,0.029476,0
37,tuth,5,0.029385,0.033268,0.038279,0
37,tuth,6,0.05451,0.050467,0.048514,0.166666
37,tuth,7,0.067799,0.06716,0.058729,0.166668
37,tuth,8,0.063242,0.064244,0.059092,0.166666
37,tuth,9,0.054956,0.056239,0.054899,0
37,tuth,10,0.050289,0.05421,0.054016,0
37,tuth,11,0.051288,0.056179,0.055035,0
37,tuth,12,0.053184,0.057732,0.055633,0
37,tuth,13,0.055377,0.058606,0.055304,0
37,tuth,14,0.063004,0.0617,0.055652,0
37,tuth,15,0.072296,0.064661,0.055348,0.166666
37,tuth,16,0.074149,0.06537,0.055384,0.166668
37,tuth,17,0.07293,0.063327,0.054244,0.166666
37,tuth,18,0.060664,0.047394,0.042887,0
37,tuth,19,0.044106,0.033087,0.033268,0
37,tuth,20,0.035567,0.025836,0.027761,0
37,tuth,21,0.030901,0.021457,0.0246,0
37,tuth,22,0.022303,0.016943,0.021704,0
37,tuth,23,0.014188,0.013999,0.020636,0
37,fri,0,0.008227,0.018107,0.027482,0
37,fri,1,0.004996,0.016649,0.02636,0
37,fri,2,0.00413,0.016769,0.02654,0
37,fri,3,0.004553,0.017694,0.027645,0
37,fri,4,0.009492,0.021281,0.031247,0
37,fri,5,0.02585,0.031925,0.039627,0
37,fri,6,0.047903,0.047041,0.049609,0.166666
37,fri,7,0.060877,0.060236,0.057713,0.166668
37,fri,8,0.057427,0.058387,0.058225,0.166666
37,fri,9,0.05224,0.055091,0.056307,0
37,fri,10,0.0506,0.055003,0.056392,0
37,fri,11,0.053513,0.057615,0.057559,0
37,fri,12,0.056402,0.060064,0.057884,0
37,fri,13,0.059318,0.06102,0.057012,0
37,fri,14,0.065672,0.063354,0.056337,0
37,fri,15,0.070504,0.065219,0.055375,0.166666
37,fri,16,0.069799,0.064348,0.05433,0.166668
37,fri,17,0.067775,0.06044,0.050476,0.166666
37,fri,18,0.059688,0.047847,0.040515,0
37,fri,19,0.047798,0.0354,0.031467,0
37,fri,20,0.038951,0.027273,0.02495,0
37,fri,21,0.034866,0.023136,0.021383,0
37,fri,22,0.029024,0.019867,0.018914,0
37,fri,23,0.020396,0.016231,0.01665,0
37,sat,0,0.014831,0.026025,0.043003,0
