year,month,sub_area,vehicle_class,hour,speed,process,cat_ncat,pollutant,emission_tons_day
2031,Summer,Alpine (GBV),T6 Instate Construction Small,PMTW,PM10,7.40944806854e-07
2031,Summer,Alpine (GBV),T6 Instate Construction Small,PMTW,PM2_5,1.85236201713e-07
2031,Summer,Alpine (GBV),T6 Instate Construction Small,RUNEX,CO,1.42440818314e-05
2031,Summer,Alpine (GBV),T6 Instate Construction Small,RUNEX,CO2,0.0719985991987
2031,Summer,Alpine (GBV),T6 Instate Construction Small,RUNEX,NOx,6.77618797258e-05
2031,Summer,Alpine (GBV),T6 Instate Construction Small,RUNEX,PM,1.90185944526e-07
2031,Summer,Alpine (GBV),T6 Instate Construction Small,RUNEX,PM10,1.89044828859e-07
2031,Summer,Alpine (GBV),T6 Instate Construction Small,RUNEX,PM2_5,1.80866833244e-07
2031,Summer,Alpine (GBV),T6 Instate Construction Small,RUNEX,ROG,2.70966180774e-06
2031,Summer,Alpine (GBV),T6 Instate Construction Small,RUNEX,SOx,6.8690029447e-07
2031,Summer,Alpine (GBV),T6 Instate Construction Small,RUNEX,TOG,3.08474370516e-06
2031,Summer,Alpine (GBV),T6 Instate Construction Small,STREX,NOx,3.31286531824e-05
2031,Summer,Alpine (GBV),T6 Instate Heavy,IDLEX,CO,6.47766407074e-07
2031,Summer,Alpine (GBV),T6 Instate Heavy,IDLEX,CO2,0.0050340342581
2031,Summer,Alpine (GBV),T6 Instate Heavy,IDLEX,NOx,1.34073441028e-05
2031,Summer,Alpine (GBV),T6 Instate Heavy,IDLEX,PM,8.47093754878e-10
2031,Summer,Alpine (GBV),T6 Instate Heavy,IDLEX,PM10,8.42011192348e-10
2031,Summer,Alpine (GBV),T6 Instate Heavy,IDLEX,PM2_5,8.05586160889e-10
2031,Summer,Alpine (GBV),T6 Instate Heavy,IDLEX,ROG,1.12365474501e-07
2031,Summer,Alpine (GBV),T6 Instate Heavy,IDLEX,SOx,4.80270401472e-08
2031,Summer,Alpine (GBV),T6 Instate Heavy,IDLEX,TOG,1.27919539315e-07
2031,Summer,Alpine (GBV),T6 Instate Heavy,PMBW,PM,5.73699732108e-05
