CO,CO,CO,1,28,1
6084,PM,PMOTHR,0.008279,1,0.008279
6084,PM,PNA,0.001922,1,0.001922
6084,PM,PNCOM,0.144831,1,0.144831
6084,PM,PNH4,0.004075,1,0.004075
6084,PM,PNO3,0.003493,1,0.003493
6084,PM,POC,0.362078,1,0.362078
6084,PM,PSI,0.002350,1,0.002350
6084,PM,PSO4,0.008619,1,0.008619
6084,PM,PTI,0.000077,1,0.000077
6085,PM,PAL,0.000252,1,0.000252
6085,PM,PCA,0.001230,1,0.001230
6085,PM,PCL,0.000486,1,0.000486
6085,PM,PEC,0.619761,1,0.619761
6085,PM,PFE,0.000853,1,0.000853
6085,PM,PK,0.000178,1,0.000178
6085,PM,PMC,0.043000,1,0.043000
6085,PM,PMG,0.000330,1,0.000330
6085,PM,PMN,0.000049,1,0.000049
6085,PM,PMOTHR,0.013835,1,0.013835
6085,PM,PNA,0.000714,1,0.000714
6085,PM,PNCOM,0.087572,1,0.087572
6085,PM,PNH4,0.001243,1,0.001243
6085,PM,PNO3,0.001359,1,0.001359
6085,PM,POC,0.218931,1,0.218931
6085,PM,PSI,0.001608,1,0.001608
6085,PM,PSO4,0.002575,1,0.002575
6085,PM,PTI,0.000015,1,0.000015
6086,PM,PAL,0.000474,1,0.000474
6086,PM,PCA,0.001886,1,0.001886
6086,PM,PCL,0.001752,1,0.001752
6086,PM,PEC,0.425888,1,0.425888
6086,PM,PFE,0.001732,1,0.001732
6086,PM,PK,0.000399,1,0.000399
6086,PM,PMC,0.043000,1,0.043000
6086,PM,PMG,0.000524,1,0.000524
6086,PM,PMN,0.000015,1,0.000015
6086,PM,PMOTHR,0.008398,1,0.008398
6086,PM,PNA,0.001838,1,0.001838
6086,PM,PNCOM,0.139758,1,0.139758
6086,PM,PNH4,0.004192,1,0.004192
6086,PM,PNO3,0.003750,1,0.003750
6086,PM,POC,0.349398,1,0.349398
6086,PM,PSI,0.002535,1,0.002535
6086,PM,PSO4,0.008383,1,0.008383
6086,PM,PTI,0.000069,1,0.000069
6087,PM,PAL,0.000195,1,0.000195
6087,PM,PCA,0.000892,1,0.000892
6087,PM,PCL,0.000382,1,0.000382
6087,PM,PEC,0.618890,1,0.618890
6087,PM,PFE,0.000639,1,0.000639
6087,PM,PK,0.000224,1,0.000224
6087,PM,PMC,0.043000,1,0.043000
6087,PM,PMG,0.000268,1,0.000268
6087,PM,PMN,0.000001,1,0.000001
6087,PM,PMOTHR,0.006620,1,0.006620
6087,PM,PNA,0.000582,1,0.000582
6087,PM,PNCOM,0.089019,1,0.089019
6087,PM,PNH4,0.001892,1,0.001892
6087,PM,PNO3,0.001478,1,0.001478
6087,PM,POC,0.222547,1,0.222547
6087,PM,PSI,0.002583,1,0.002583
6087,PM,PSO4,0.004770,1,0.004770
6087,PM,PTI,0.000009,1,0.000009
6091,PM,PAL,0.000747,1,0.000747
6091,PM,PCA,0.003338,1,0.003338
6091,PM,PCL,0.003071,1,0.003071
6091,PM,PEC,0.290919,1,0.290919
6091,PM,PFE,0.003605,1,0.003605
6091,PM,PK,0.000858,1,0.000858
6091,PM,PMC,0.043000,1,0.043000
6091,PM,PMG,0.000659,1,0.000659
6091,PM,PMN,0.000018,1,0.000018
6091,PM,PMOTHR,0.015506,1,0.015506
6091,PM,PNA,0.003803,1,0.003803
6091,PM,PNCOM,0.159972,1,0.159972
6091,PM,PNH4,0.010319,1,0.010319
6091,PM,PNO3,0.008644,1,0.008644
6091,PM,POC,0.399930,1,0.399930
6091,PM,PSI,0.004881,1,0.004881
6091,PM,PSO4,0.044568,1,0.044568
6091,PM,PTI,0.000155,1,0.000155
6092,PM,PAL,0.000252,1,0.000252
6092,PM,PCA,0.002575,1,0.002575
6092,PM,PCL,0.000613,1,0.000613
6092,PM,PEC,0.522827,1,0.522827
6092,PM,PFE,0.001242,1,0.001242
6092,PM,PK,0.000175,1,0.000175
6092,PM,PMC,0.043000,1,0.043000
6092,PM,PMG,0.000260,1,0.000260
6092,PM,PMN,0.000009,1,0.000009
6092,PM,PMOTHR,0.008183,1,0.008183
6092,PM,PNA,0.001456,1,0.001456
6092,PM,PNCOM,0.107731,1,0.107731
6092,PM,PNH4,0.006044,1,0.006044
6092,PM,PNO3,0.001639,1,0.001639
6092,PM,POC,0.269327,1,0.269327
6092,PM,PSI,0.001602,1,0.001602
6092,PM,PSO4,0.027020,1,0.027020
6092,PM,PTI,0.000036,1,0.000036
6093,PM,PAL,0.000346,1,0.000346
6093,PM,PCA,0.002304,1,0.002304
6093,PM,PCL,0.000756,1,0.000756
6093,PM,PEC,0.581123,1,0.581123
6093,PM,PFE,0.001518,1,0.001518
6093,PM,PK,0.000251,1,0.000251
6093,PM,PMC,0.043000,1,0.043000
6093,PM,PMG,0.000337,1,0.000337
6093,PM,PMN,0.000037,1,0.000037
6093,PM,PMOTHR,0.014944,1,0.014944
6093,PM,PNA,0.001524,1,0.001524
6093,PM,PNCOM,0.094880,1,0.094880
6093,PM,PNH4,0.002186,1,0.002186
6093,PM,PNO3,0.000978,1,0.000978
6093,PM,POC,0.237200,1,0.237200
6093,PM,PSI,0.002200,1,0.002200
6093,PM,PSO4,0.010382,1,0.010382
6093,PM,PTI,0.000027,1,0.000027
6094,PM,PAL,0.000475,1,0.000475
6094,PM,PCA,0.001901,1,0.001901
6094,PM,PCL,0.001894,1,0.001894
6094,PM,PEC,0.406255,1,0.406255
6094,PM,PFE,0.001697,1,0.001697
6094,PM,PK,0.000375,1,0.000375
6094,PM,PMC,0.043000,1,0.043000
6094,PM,PMG,0.000529,1,0.000529
6094,PM,PMN,0.000015,1,0.000015
6094,PM,PMOTHR,0.008343,1,0.008343
6094,PM,PNA,0.001949,1,0.001949
6094,PM,PNCOM,0.145265,1,0.145265
6094,PM,PNH4,0.004127,1,0.004127
6094,PM,PNO3,0.003526,1,0.003526
6094,PM,POC,0.363164,1,0.363164
6094,PM,PSI,0.002364,1,0.002364
6094,PM,PSO4,0.009036,1,0.009036
6094,PM,PTI,0.000078,1,0.000078
6095,PM,PAL,0.000252,1,0.000252
6095,PM,PCA,0.001236,1,0.001236
6095,PM,PCL,0.000483,1,0.000483
6095,PM,PEC,0.618720,1,0.618720
6095,PM,PFE,0.000866,1,0.000866
6095,PM,PK,0.000176,1,0.000176
6095,PM,PMC,0.043000,1,0.043000
6095,PM,PMG,0.000329,1,0.000329
6095,PM,PMN,0.000048,1,0.000048
6095,PM,PMOTHR,0.013744,1,0.013744
6095,PM,PNA,0.000731,1,0.000731
6095,PM,PNCOM,0.087767,1,0.087767
6095,PM,PNH4,0.001254,1,0.001254
6095,PM,PNO3,0.001373,1,0.001373
6095,PM,POC,0.219420,1,0.219420
6095,PM,PSI,0.001598,1,0.001598
6095,PM,PSO4,0.002980,1,0.002980
6095,PM,PTI,0.000015,1,0.000015
6096,PM,PAL,0.000487,1,0.000487
6096,PM,PCA,0.001964,1,0.001964
6096,PM,PCL,0.001827,1,0.001827
6096,PM,PEC,0.421554,1,0.421554
6096,PM,PFE,0.001838,1,0.001838
6096,PM,PK,0.000442,1,0.000442
6096,PM,PMC,0.043000,1,0.043000
6096,PM,PMG,0.000537,1,0.000537
6096,PM,PMN,0.000016,1,0.000016
6096,PM,PMOTHR,0.008911,1,0.008911
6096,PM,PNA,0.001866,1,0.001866
6096,PM,PNCOM,0.140049,1,0.140049
6096,PM,PNH4,0.004748,1,0.004748
6096,PM,PNO3,0.004244,1,0.004244
6096,PM,POC,0.350124,1,0.350124
6096,PM,PSI,0.002795,1,0.002795
6096,PM,PSO4,0.009516,1,0.009516
6096,PM,PTI,0.000072,1,0.000072
6097,PM,PAL,0.000213,1,0.000213
6097,PM,PCA,0.000957,1,0.000957
6097,PM,PCL,0.000383,1,0.000383
6097,PM,PEC,0.611233,1,0.611233
6097,PM,PFE,0.000763,1,0.000763
6097,PM,PK,0.000232,1,0.000232
6097,PM,PMC,0.043000,1,0.043000
6097,PM,PMG,0.000254,1,0.000254
6097,PM,PMN,0.000002,1,0.000002
6097,PM,PMOTHR,0.006899,1,0.006899
6097,PM,PNA,0.000620,1,0.000620
6097,PM,PNCOM,0.090591,1,0.090591
6097,PM,PNH4,0.002122,1,0.002122
6097,PM,PNO3,0.001443,1,0.001443
6097,PM,POC,0.226477,1,0.226477
6097,PM,PSI,0.002639,1,0.002639
6097,PM,PSO4,0.006152,1,0.006152
6097,PM,PTI,0.000013,1,0.000013
6099,PM,PAL,0.000346,1,0.000346
6099,PM,PCA,0.001918,1,0.001918
6099,PM,PCL,0.000725,1,0.000725
6099,PM,PEC,0.615010,1,0.615010
6099,PM,PFE,0.001214,1,0.001214
6099,PM,PK,0.000250,1,0.000250
6099,PM,PMC,0.043000,1,0.043000
6099,PM,PMG,0.000378,1,0.000378
6099,PM,PMN,0.000058,1,0.000058
6099,PM,PMOTHR,0.017447,1,0.017447
6099,PM,PNA,0.001267,1,0.001267
6099,PM,PNCOM,0.086499,1,0.086499
6099,PM,PNH4,0.001558,1,0.001558
6099,PM,PNO3,0.000891,1,0.000891
6099,PM,POC,0.216247,1,0.216247
6099,PM,PSI,0.002156,1,0.002156
6099,PM,PSO4,0.005007,1,0.005007
6099,PM,PTI,0.000020,1,0.000020
6101,PM,PAL,0.000833,1,0.000833
6101,PM,PCA,0.003745,1,0.003745
6101,PM,PCL,0.003141,1,0.003141
6101,PM,PEC,0.282436,1,0.282436
6101,PM,PFE,0.004237,1,0.004237
6101,PM,PK,0.001014,1,0.001014
6101,PM,PMC,0.043000,1,0.043000
6101,PM,PMG,0.000672,1,0.000672
6101,PM,PMN,0.000019,1,0.000019
6101,PM,PMOTHR,0.017364,1,0.017364
6101,PM,PNA,0.004432,1,0.004432
6101,PM,PNCOM,0.156605,1,0.156605
6101,PM,PNH4,0.011598,1,0.011598
6101,PM,PNO3,0.010714,1,0.010714
6101,PM,POC,0.391515,1,0.391515
6101,PM,PSI,0.005535,1,0.005535
6101,PM,PSO4,0.056965,1,0.056965
6101,PM,PTI,0.000166,1,0.000166
6102,PM,PAL,0.000268,1,0.000268
6102,PM,PCA,0.002499,1,0.002499
6102,PM,PCL,0.000532,1,0.000532
6102,PM,PEC,0.536569,1,0.536569
6102,PM,PFE,0.001477,1,0.001477
6102,PM,PK,0.000194,1,0.000194
6102,PM,PMC,0.043000,1,0.043000
6102,PM,PMG,0.000221,1,0.000221
6102,PM,PMN,0.000008,1,0.000008
6102,PM,PMOTHR,0.008127,1,0.008127
6102,PM,PNA,0.001776,1,0.001776
6102,PM,PNCOM,0.100900,1,0.100900
6102,PM,PNH4,0.006615,1,0.006615
6102,PM,PNO3,0.001730,1,0.001730
6102,PM,POC,0.252249,1,0.252249
6102,PM,PSI,0.001505,1,0.001505
6102,PM,PSO4,0.036283,1,0.036283
6102,PM,PTI,0.000039,1,0.000039
6103,PM,PAL,0.000355,1,0.000355
6103,PM,PCA,0.002414,1,0.002414
6103,PM,PCL,0.000766,1,0.000766
6103,PM,PEC,0.574188,1,0.574188
6103,PM,PFE,0.001622,1,0.001622
6103,PM,PK,0.000254,1,0.000254
6103,PM,PMC,0.043000,1,0.043000
6103,PM,PMG,0.000333,1,0.000333
6103,PM,PMN,0.000034,1,0.000034
6103,PM,PMOTHR,0.014713,1,0.014713
6103,PM,PNA,0.001676,1,0.001676
6103,PM,PNCOM,0.096109,1,0.096109
6103,PM,PNH4,0.002264,1,0.002264
6103,PM,PNO3,0.001004,1,0.001004
6103,PM,POC,0.240275,1,0.240275
6103,PM,PSI,0.002187,1,0.002187
6103,PM,PSO4,0.012768,1,0.012768
6103,PM,PTI,0.000029,1,0.000029
6104,PM,PAL,0.000486,1,0.000486
6104,PM,PCA,0.001966,1,0.001966
6104,PM,PCL,0.002003,1,0.002003
6104,PM,PEC,0.393701,1,0.393701
6104,PM,PFE,0.001762,1,0.001762
6104,PM,PK,0.000388,1,0.000388
6104,PM,PMC,0.043000,1,0.043000
6104,PM,PMG,0.000537,1,0.000537
6104,PM,PMN,0.000015,1,0.000015
6104,PM,PMOTHR,0.008636,1,0.008636
6104,PM,PNA,0.002061,1,0.002061
6104,PM,PNCOM,0.148059,1,0.148059
6104,PM,PNH4,0.004390,1,0.004390
6104,PM,PNO3,0.003677,1,0.003677
6104,PM,POC,0.370147,1,0.370147
6104,PM,PSI,0.002416,1,0.002416
6104,PM,PSO4,0.010662,1,0.010662
6104,PM,PTI,0.000085,1,0.000085
6105,PM,PAL,0.000249,1,0.000249
6105,PM,PCA,0.001245,1,0.001245
6105,PM,PCL,0.000468,1,0.000468
6105,PM,PEC,0.614229,1,0.614229
6105,PM,PFE,0.000898,1,0.000898
6105,PM,PK,0.000174,1,0.000174
6105,PM,PMC,0.043000,1,0.043000
6105,PM,PMG,0.000321,1,0.000321
6105,PM,PMN,0.000045,1,0.000045
6105,PM,PMOTHR,0.013209,1,0.013209
6105,PM,PNA,0.000775,1,0.000775
6105,PM,PNCOM,0.088804,1,0.088804
6105,PM,PNH4,0.001289,1,0.001289
6105,PM,PNO3,0.001451,1,0.001451
6105,PM,POC,0.222010,1,0.222010
6105,PM,PSI,0.001534,1,0.001534
6105,PM,PSO4,0.004275,1,0.004275
6105,PM,PTI,0.000016,1,0.000016
6106,PM,PAL,0.000499,1,0.000499
6106,PM,PCA,0.002032,1,0.002032
6106,PM,PCL,0.001909,1,0.001909
6106,PM,PEC,0.414786,1,0.414786
6106,PM,PFE,0.001921,1,0.001921
6106,PM,PK,0.000471,1,0.000471
6106,PM,PMC,0.043000,1,0.043000
6106,PM,PMG,0.000546,1,0.000546
6106,PM,PMN,0.000016,1,0.000016
6106,PM,PMOTHR,0.009315,1,0.009315
6106,PM,PNA,0.001918,1,0.001918
6106,PM,PNCOM,0.141170,1,0.141170
6106,PM,PNH4,0.005164,1,0.005164
6106,PM,PNO3,0.004586,1,0.004586
6106,PM,POC,0.352926,1,0.352926
6106,PM,PSI,0.002967,1,0.002967
6106,PM,PSO4,0.010690,1,0.010690
6106,PM,PTI,0.000077,1,0.000077
6107,PM,PAL,0.000225,1,0.000225
6107,PM,PCA,0.001025,1,0.001025
6107,PM,PCL,0.000377,1,0.000377
6107,PM,PEC,0.609132,1,0.609132
6107,PM,PFE,0.000876,1,0.000876
6107,PM,PK,0.000235,1,0.000235
6107,PM,PMC,0.043000,1,0.043000
6107,PM,PMG,0.000239,1,0.000239
6107,PM,PMN,0.000003,1,0.000003
6107,PM,PMOTHR,0.007058,1,0.007058
6107,PM,PNA,0.000691,1,0.000691
6107,PM,PNCOM,0.090510,1,0.090510
6107,PM,PNH4,0.002270,1,0.002270
6107,PM,PNO3,0.001471,1,0.001471
6107,PM,POC,0.226276,1,0.226276
6107,PM,PSI,0.002605,1,0.002605
6107,PM,PSO4,0.007982,1,0.007982
6107,PM,PTI,0.000017,1,0.000017
6109,PM,PAL,0.000350,1,0.000350
6109,PM,PCA,0.001943,1,0.001943
6109,PM,PCL,0.000724,1,0.000724
6109,PM,PEC,0.613103,1,0.613103
6109,PM,PFE,0.001251,1,0.001251
6109,PM,PK,0.000252,1,0.000252
6109,PM,PMC,0.043000,1,0.043000
6109,PM,PMG,0.000376,1,0.000376
6109,PM,PMN,0.000057,1,0.000057
6109,PM,PMOTHR,0.017380,1,0.017380
6109,PM,PNA,0.001319,1,0.001319
6109,PM,PNCOM,0.086751,1,0.086751
6109,PM,PNH4,0.001586,1,0.001586
6109,PM,PNO3,0.000901,1,0.000901
6109,PM,POC,0.216877,1,0.216877
6109,PM,PSI,0.002155,1,0.002155
6109,PM,PSO4,0.005945,1,0.005945
6109,PM,PTI,0.000021,1,0.000021
6111,PM,PAL,0.000892,1,0.000892
6111,PM,PCA,0.004004,1,0.004004
6111,PM,PCL,0.003112,1,0.003112
6111,PM,PEC,0.278670,1,0.278670
6111,PM,PFE,0.004650,1,0.004650
6111,PM,PK,0.001064,1,0.001064
6111,PM,PMC,0.043000,1,0.043000
6111,PM,PMG,0.000667,1,0.000667
6111,PM,PMN,0.000019,1,0.000019
6111,PM,PMOTHR,0.018243,1,0.018243
6111,PM,PNA,0.004983,1,0.004983
6111,PM,PNCOM,0.154062,1,0.154062
6111,PM,PNH4,0.011861,1,0.011861
6111,PM,PNO3,0.010961,1,0.010961
6111,PM,POC,0.385155,1,0.385155
6111,PM,PSI,0.005683,1,0.005683
6111,PM,PSO4,0.066794,1,0.066794
6111,PM,PTI,0.000174,1,0.000174
6112,PM,PAL,0.000303,1,0.000303
6112,PM,PCA,0.002570,1,0.002570
6112,PM,PCL,0.000488,1,0.000488
6112,PM,PEC,0.537386,1,0.537386
6112,PM,PFE,0.001744,1,0.001744
6112,PM,PK,0.000209,1,0.000209
6112,PM,PMC,0.043000,1,0.043000
6112,PM,PMG,0.000203,1,0.000203
6112,PM,PMN,0.000008,1,0.000008
6112,PM,PMOTHR,0.008396,1,0.008396
6112,PM,PNA,0.002185,1,0.002185
6112,PM,PNCOM,0.098275,1,0.098275
6112,PM,PNH4,0.006617,1,0.006617
6112,PM,PNO3,0.001690,1,0.001690
6112,PM,POC,0.245688,1,0.245688
6112,PM,PSI,0.001460,1,0.001460
6112,PM,PSO4,0.043725,1,0.043725
6112,PM,PTI,0.000045,1,0.000045
6113,PM,PAL,0.000369,1,0.000369
6113,PM,PCA,0.002535,1,0.002535
6113,PM,PCL,0.000774,1,0.000774
6113,PM,PEC,0.567189,1,0.567189
6113,PM,PFE,0.001748,1,0.001748
6113,PM,PK,0.000260,1,0.000260
6113,PM,PMC,0.043000,1,0.043000
6113,PM,PMG,0.000329,1,0.000329
6113,PM,PMN,0.000031,1,0.000031
6113,PM,PMOTHR,0.014575,1,0.014575
6113,PM,PNA,0.001869,1,0.001869
6113,PM,PNCOM,0.097138,1,0.097138
6113,PM,PNH4,0.002318,1,0.002318
6113,PM,PNO3,0.001020,1,0.001020
6113,PM,POC,0.242848,1,0.242848
6113,PM,PSI,0.002169,1,0.002169
6113,PM,PSO4,0.015787,1,0.015787
6113,PM,PTI,0.000032,1,0.000032
6114,PM,PAL,0.000505,1,0.000505
6114,PM,PCA,0.002078,1,0.002078
6114,PM,PCL,0.002194,1,0.002194
6114,PM,PEC,0.371741,1,0.371741
6114,PM,PFE,0.001871,1,0.001871
6114,PM,PK,0.000410,1,0.000410
6114,PM,PMC,0.043000,1,0.043000
6114,PM,PMG,0.000550,1,0.000550
6114,PM,PMN,0.000015,1,0.000015
6114,PM,PMOTHR,0.009140,1,0.009140
6114,PM,PNA,0.002252,1,0.002252
6114,PM,PNCOM,0.152983,1,0.152983
6114,PM,PNH4,0.004843,1,0.004843
6114,PM,PNO3,0.003934,1,0.003934
6114,PM,POC,0.382457,1,0.382457
6114,PM,PSI,0.002504,1,0.002504
6114,PM,PSO4,0.013415,1,0.013415
6114,PM,PTI,0.000097,1,0.000097
6115,PM,PAL,0.000244,1,0.000244
6115,PM,PCA,0.001261,1,0.001261
6115,PM,PCL,0.000445,1,0.000445
6115,PM,PEC,0.607534,1,0.607534
6115,PM,PFE,0.000948,1,0.000948
6115,PM,PK,0.000167,1,0.000167
6115,PM,PMC,0.043000,1,0.043000
6115,PM,PMG,0.000310,1,0.000310
6115,PM,PMN,0.000041,1,0.000041
6115,PM,PMOTHR,0.012428,1,0.012428
6115,PM,PNA,0.000844,1,0.000844
6115,PM,PNCOM,0.090326,1,0.090326
6115,PM,PNH4,0.001339,1,0.001339
6115,PM,PNO3,0.001567,1,0.001567
6115,PM,POC,0.225817,1,0.225817
6115,PM,PSI,0.001438,1,0.001438
6115,PM,PSO4,0.006266,1,0.006266
6115,PM,PTI,0.000017,1,0.000017
6116,PM,PAL,0.000504,1,0.000504
6116,PM,PCA,0.002058,1,0.002058
6116,PM,PCL,0.001934,1,0.001934
6116,PM,PEC,0.410220,1,0.410220
6116,PM,PFE,0.001951,1,0.001951
6116,PM,PK,0.000468,1,0.000468
6116,PM,PMC,0.043000,1,0.043000
6116,PM,PMG,0.000546,1,0.000546
6116,PM,PMN,0.000016,1,0.000016
6116,PM,PMOTHR,0.009365,1,0.009365
6116,PM,PNA,0.001999,1,0.001999
6116,PM,PNCOM,0.142124,1,0.142124
6116,PM,PNH4,0.005148,1,0.005148
6116,PM,PNO3,0.004539,1,0.004539
6116,PM,POC,0.355310,1,0.355310
6116,PM,PSI,0.002930,1,0.002930
6116,PM,PSO4,0.011800,1,0.011800
6116,PM,PTI,0.000078,1,0.000078
6117,PM,PAL,0.000245,1,0.000245
6117,PM,PCA,0.001124,1,0.001124
6117,PM,PCL,0.000367,1,0.000367
6117,PM,PEC,0.608534,1,0.608534
6117,PM,PFE,0.001021,1,0.001021
6117,PM,PK,0.000239,1,0.000239
6117,PM,PMC,0.043000,1,0.043000
6117,PM,PMG,0.000231,1,0.000231
6117,PM,PMN,0.000003,1,0.000003
6117,PM,PMOTHR,0.007226,1,0.007226
6117,PM,PNA,0.000921,1,0.000921
6117,PM,PNCOM,0.089414,1,0.089414
6117,PM,PNH4,0.002255,1,0.002255
6117,PM,PNO3,0.001509,1,0.001509
6117,PM,POC,0.223538,1,0.223538
6117,PM,PSI,0.002522,1,0.002522
6117,PM,PSO4,0.011823,1,0.011823
6117,PM,PTI,0.000020,1,0.000020
6119,PM,PAL,0.000359,1,0.000359
6119,PM,PCA,0.001991,1,0.001991
6119,PM,PCL,0.000722,1,0.000722
6119,PM,PEC,0.609955,1,0.609955
6119,PM,PFE,0.001321,1,0.001321
6119,PM,PK,0.000255,1,0.000255
6119,PM,PMC,0.043000,1,0.043000
6119,PM,PMG,0.000372,1,0.000372
6119,PM,PMN,0.000056,1,0.000056
6119,PM,PMOTHR,0.017322,1,0.017322
6119,PM,PNA,0.001421,1,0.001421
6119,PM,PNCOM,0.087084,1,0.087084
6119,PM,PNH4,0.001618,1,0.001618
6119,PM,PNO3,0.000913,1,0.000913
6119,PM,POC,0.217709,1,0.217709
6119,PM,PSI,0.002151,1,0.002151
6119,PM,PSO4,0.007720,1,0.007720
6119,PM,PTI,0.000022,1,0.000022
6121,PM,PAL,0.000994,1,0.000994
6121,PM,PCA,0.004444,1,0.004444
6121,PM,PCL,0.002978,1,0.002978
6121,PM,PEC,0.266536,1,0.266536
6121,PM,PFE,0.005384,1,0.005384
6121,PM,PK,0.001300,1,0.001300
6121,PM,PMC,0.043000,1,0.043000
6121,PM,PMG,0.000640,1,0.000640
6121,PM,PMN,0.000018,1,0.000018
6121,PM,PMOTHR,0.019551,1,0.019551
6121,PM,PNA,0.006205,1,0.006205
6121,PM,PNCOM,0.148897,1,0.148897
6121,PM,PNH4,0.011958,1,0.011958
6121,PM,PNO3,0.017719,1,0.017719
6121,PM,POC,0.372244,1,0.372244
6121,PM,PSI,0.005764,1,0.005764
6121,PM,PSO4,0.086178,1,0.086178
6121,PM,PTI,0.000184,1,0.000184
6122,PM,PAL,0.000379,1,0.000379
6122,PM,PCA,0.002762,1,0.002762
6122,PM,PCL,0.000504,1,0.000504
6122,PM,PEC,0.527902,1,0.527902
6122,PM,PFE,0.002238,1,0.002238
6122,PM,PK,0.000266,1,0.000266
6122,PM,PMC,0.043000,1,0.043000
6122,PM,PMG,0.000181,1,0.000181
6122,PM,PMN,0.000007,1,0.000007
6122,PM,PMOTHR,0.009013,1,0.009013
6122,PM,PNA,0.002989,1,0.002989
6122,PM,PNCOM,0.095584,1,0.095584
6122,PM,PNH4,0.007190,1,0.007190
6122,PM,PNO3,0.001976,1,0.001976
6122,PM,POC,0.238960,1,0.238960
6122,PM,PSI,0.001407,1,0.001407
6122,PM,PSO4,0.059575,1,0.059575
6122,PM,PTI,0.000058,1,0.000058
6123,PM,PAL,0.000406,1,0.000406
6123,PM,PCA,0.002613,1,0.002613
6123,PM,PCL,0.000870,1,0.000870
6123,PM,PEC,0.535748,1,0.535748
6123,PM,PFE,0.002003,1,0.002003
6123,PM,PK,0.000415,1,0.000415
6123,PM,PMC,0.043000,1,0.043000
6123,PM,PMG,0.000326,1,0.000326
6123,PM,PMN,0.000026,1,0.000026
6123,PM,PMOTHR,0.014236,1,0.014236
6123,PM,PNA,0.002285,1,0.002285
6123,PM,PNCOM,0.100628,1,0.100628
6123,PM,PNH4,0.005275,1,0.005275
6123,PM,PNO3,0.004904,1,0.004904
6123,PM,POC,0.251570,1,0.251570
6123,PM,PSI,0.002068,1,0.002068
6123,PM,PSO4,0.027581,1,0.027581
6123,PM,PTI,0.000038,1,0.000038
6124,PM,PAL,0.000493,1,0.000493
6124,PM,PCA,0.002021,1,0.002021
6124,PM,PCL,0.002042,1,0.002042
6124,PM,PEC,0.358507,1,0.358507
6124,PM,PFE,0.001860,1,0.001860
6124,PM,PK,0.000860,1,0.000860
6124,PM,PMC,0.043000,1,0.043000
6124,PM,PMG,0.000520,1,0.000520
6124,PM,PMN,0.000014,1,0.000014
6124,PM,PMOTHR,0.008775,1,0.008775
6124,PM,PNA,0.002694,1,0.002694
6124,PM,PNCOM,0.151024,1,0.151024
6124,PM,PNH4,0.004502,1,0.004502
6124,PM,PNO3,0.021746,1,0.021746
6124,PM,POC,0.377560,1,0.377560
6124,PM,PSI,0.002357,1,0.002357
6124,PM,PSO4,0.015924,1,0.015924
6124,PM,PTI,0.000093,1,0.000093
6125,PM,PAL,0.000269,1,0.000269
6125,PM,PCA,0.001282,1,0.001282
6125,PM,PCL,0.000608,1,0.000608
6125,PM,PEC,0.578573,1,0.578573
6125,PM,PFE,0.001060,1,0.001060
6125,PM,PK,0.000357,1,0.000357
6125,PM,PMC,0.043000,1,0.043000
6125,PM,PMG,0.000326,1,0.000326
6125,PM,PMN,0.000040,1,0.000040
6125,PM,PMOTHR,0.012712,1,0.012712
6125,PM,PNA,0.001073,1,0.001073
6125,PM,PNCOM,0.093410,1,0.093410
6125,PM,PNH4,0.004991,1,0.004991
6125,PM,PNO3,0.006388,1,0.006388
6125,PM,POC,0.233525,1,0.233525
6125,PM,PSI,0.001387,1,0.001387
6125,PM,PSO4,0.014971,1,0.014971
6125,PM,PTI,0.000019,1,0.000019
6126,PM,PAL,0.000504,1,0.000504
6126,PM,PCA,0.002042,1,0.002042
6126,PM,PCL,0.001789,1,0.001789
6126,PM,PEC,0.417341,1,0.417341
6126,PM,PFE,0.001985,1,0.001985
6126,PM,PK,0.000609,1,0.000609
6126,PM,PMC,0.043000,1,0.043000
6126,PM,PMG,0.000531,1,0.000531
6126,PM,PMN,0.000016,1,0.000016
6126,PM,PMOTHR,0.009257,1,0.009257
6126,PM,PNA,0.002128,1,0.002128
6126,PM,PNCOM,0.138256,1,0.138256
6126,PM,PNH4,0.004966,1,0.004966
6126,PM,PNO3,0.009889,1,0.009889
6126,PM,POC,0.345641,1,0.345641
6126,PM,PSI,0.002926,1,0.002926
6126,PM,PSO4,0.013040,1,0.013040
6126,PM,PTI,0.000073,1,0.000073
6127,PM,PAL,0.000304,1,0.000304
6127,PM,PCA,0.001275,1,0.001275
6127,PM,PCL,0.000458,1,0.000458
6127,PM,PEC,0.572717,1,0.572717
6127,PM,PFE,0.001321,1,0.001321
6127,PM,PK,0.000349,1,0.000349
6127,PM,PMC,0.043000,1,0.043000
6127,PM,PMG,0.000252,1,0.000252
6127,PM,PMN,0.000003,1,0.000003
6127,PM,PMOTHR,0.008067,1,0.008067
6127,PM,PNA,0.001379,1,0.001379
6127,PM,PNCOM,0.095449,1,0.095449
6127,PM,PNH4,0.003843,1,0.003843
6127,PM,PNO3,0.003330,1,0.003330
6127,PM,POC,0.238624,1,0.238624
6127,PM,PSI,0.002687,1,0.002687
6127,PM,PSO4,0.020903,1,0.020903
6127,PM,PTI,0.000028,1,0.000028
6129,PM,PAL,0.000364,1,0.000364
6129,PM,PCA,0.002011,1,0.002011
6129,PM,PCL,0.000720,1,0.000720
6129,PM,PEC,0.608747,1,0.608747
6129,PM,PFE,0.001354,1,0.001354
